state,date,day_since100,case_cnt,death_cnt,new_hospitalization,total_hospitalization,new_icu,total_icu,new_recovered,total_recovered
Guam,2020-01-22,-74,0,0,,,,,,
Guam,2020-01-23,-73,0,0,,,,,,
Guam,2020-01-24,-72,0,0,,,,,,
Guam,2020-01-25,-71,0,0,,,,,,
Guam,2020-01-26,-70,0,0,,,,,,
Guam,2020-01-27,-69,0,0,,,,,,
Guam,2020-01-28,-68,0,0,,,,,,
Guam,2020-01-29,-67,0,0,,,,,,
Guam,2020-01-30,-66,0,0,,,,,,
Guam,2020-01-31,-65,0,0,,,,,,
Guam,2020-02-01,-64,0,0,,,,,,
Guam,2020-02-02,-63,0,0,,,,,,
Guam,2020-02-03,-62,0,0,,,,,,
Guam,2020-02-04,-61,0,0,,,,,,
Guam,2020-02-05,-60,0,0,,,,,,
Guam,2020-02-06,-59,0,0,,,,,,
Guam,2020-02-07,-58,0,0,,,,,,
Guam,2020-02-08,-57,0,0,,,,,,
Guam,2020-02-09,-56,0,0,,,,,,
Guam,2020-02-10,-55,0,0,,,,,,
Guam,2020-02-11,-54,0,0,,,,,,
Guam,2020-02-12,-53,0,0,,,,,,
Guam,2020-02-13,-52,0,0,,,,,,
Guam,2020-02-14,-51,0,0,,,,,,
Guam,2020-02-15,-50,0,0,,,,,,
Guam,2020-02-16,-49,0,0,,,,,,
Guam,2020-02-17,-48,0,0,,,,,,
Guam,2020-02-18,-47,0,0,,,,,,
Guam,2020-02-19,-46,0,0,,,,,,
Guam,2020-02-20,-45,0,0,,,,,,
Guam,2020-02-21,-44,0,0,,,,,,
Guam,2020-02-22,-43,0,0,,,,,,
Guam,2020-02-23,-42,0,0,,,,,,
Guam,2020-02-24,-41,0,0,,,,,,
Guam,2020-02-25,-40,0,0,,,,,,
Guam,2020-02-26,-39,0,0,,,,,,
Guam,2020-02-27,-38,0,0,,,,,,
Guam,2020-02-28,-37,0,0,,,,,,
Guam,2020-02-29,-36,0,0,,,,,,
Guam,2020-03-01,-35,0,0,,,,,,
Guam,2020-03-02,-34,0,0,,,,,,
Guam,2020-03-03,-33,0,0,,,,,,
Guam,2020-03-04,-32,0,0,,,,,,
Guam,2020-03-05,-31,0,0,,,,,,
Guam,2020-03-06,-30,0,0,,,,,,
Guam,2020-03-07,-29,0,0,,,,,,
Guam,2020-03-08,-28,0,0,,,,,,
Guam,2020-03-09,-27,0,0,,,,,,
Guam,2020-03-10,-26,0,0,,,,,,
Guam,2020-03-11,-25,0,0,,,,,,
Guam,2020-03-12,-24,0,0,,,,,,
Guam,2020-03-13,-23,0,0,,,,,,
Guam,2020-03-14,-22,0,0,,,,,,
Guam,2020-03-15,-21,0,0,,,,,,
Guam,2020-03-16,-20,3,0,,,,,,
Guam,2020-03-17,-19,3,0,,,,,,
Guam,2020-03-18,-18,5,0,,,,,,
Guam,2020-03-19,-17,12,0,,,,,,
Guam,2020-03-20,-16,14,0,,,,,,
Guam,2020-03-21,-15,15,0,,,,,,
Guam,2020-03-22,-14,27,1,,,,,,
Guam,2020-03-23,-13,29,1,,,,,,
Guam,2020-03-24,-12,32,1,,5.0,,,,
Guam,2020-03-25,-11,37,1,,10.0,,,,
Guam,2020-03-26,-10,45,1,,11.0,,,,
Guam,2020-03-27,-9,51,1,,13.0,,,,
Guam,2020-03-28,-8,55,1,,15.0,,,,
Guam,2020-03-29,-7,56,1,,15.0,,,,
Guam,2020-03-30,-6,58,1,,19.0,,,,
Guam,2020-03-31,-5,69,2,,19.0,,,,
Guam,2020-04-01,-4,77,3,,19.0,,,,
Guam,2020-04-02,-3,82,3,,19.0,,,,
Guam,2020-04-03,-2,84,4,,19.0,,,,
Guam,2020-04-04,-1,93,4,,20.0,,,,
Guam,2020-04-05,0,112,4,,21.0,,,,
Guam,2020-04-06,1,113,4,,21.0,,,,
Guam,2020-04-07,2,121,4,,21.0,,,,
Guam,2020-04-08,3,121,4,,21.0,,,,
Guam,2020-04-09,4,128,4,,14.0,,,,
Guam,2020-04-10,5,130,4,,14.0,,,,
Guam,2020-04-11,6,133,5,,14.0,,,,
Guam,2020-04-12,7,133,5,,13.0,,,,
Guam,2020-04-13,8,133,5,,12.0,,,,
Guam,2020-04-14,9,133,5,,13.0,,,,
Guam,2020-04-15,10,135,5,,9.0,,,,
Guam,2020-04-16,11,135,5,,9.0,,,,
Guam,2020-04-17,12,136,5,,6.0,,,,
Guam,2020-04-18,13,136,5,,6.0,,,,
Guam,2020-04-19,14,136,5,,6.0,,,,
Guam,2020-04-20,15,136,5,,3.0,,,,
Guam,2020-04-21,16,136,5,,3.0,,,,
Guam,2020-04-22,17,136,5,,3.0,,,,
Guam,2020-04-23,18,139,5,,2.0,,,,
Guam,2020-04-24,19,141,5,,2.0,,,,
Guam,2020-04-25,20,141,5,,2.0,,,,
Guam,2020-04-26,21,141,5,,2.0,,,,
Guam,2020-04-27,22,141,5,,3.0,,,,
Guam,2020-04-28,23,141,5,,3.0,,,,
Guam,2020-04-29,24,141,5,,,,,,
Guam,2020-04-30,25,145,5,,,,,,
Guam,2020-05-01,26,145,5,,,,,,
Guam,2020-05-02,27,145,5,,,,,,
Guam,2020-05-03,28,145,5,,,,,,
Guam,2020-05-04,29,145,5,,,,,,
Guam,2020-05-05,30,145,5,,,,,,
Guam,2020-05-06,31,149,5,,,,,,
Guam,2020-05-07,32,149,5,,,,,,
Guam,2020-05-08,33,151,5,,,,,,
Guam,2020-05-09,34,151,5,,,,,,
Guam,2020-05-10,35,151,5,,,,,,
Guam,2020-05-11,36,151,5,,,,,,
Guam,2020-05-12,37,152,5,,,,,,
Guam,2020-05-13,38,152,5,,,,,,
Guam,2020-05-14,39,152,5,,,,,,
Guam,2020-05-15,40,154,5,,,,,,
Guam,2020-05-16,41,154,5,,,,,,
Guam,2020-05-17,42,154,5,,,,,,
Guam,2020-05-18,43,154,5,,,,,,
Guam,2020-05-19,44,154,5,,,,,,
Guam,2020-05-20,45,154,5,,,,,,
Guam,2020-05-21,46,165,5,,,,,,
Guam,2020-05-22,47,165,5,,,,,,
Guam,2020-05-23,48,165,5,,,,,,
Guam,2020-05-24,49,166,5,,,,,,
Guam,2020-05-25,50,166,5,,,,,,
Guam,2020-05-26,51,167,5,,,,,,
Guam,2020-05-27,52,170,5,,1.0,,,,
Guam,2020-05-28,53,171,5,,,,,,
Guam,2020-05-29,54,172,5,,,,,,
Guam,2020-05-30,55,172,5,,,,,,
Guam,2020-05-31,56,172,5,,,,,,
Guam,2020-06-01,57,175,5,,,,,,
Guam,2020-06-02,58,175,5,,,,,,
Guam,2020-06-03,59,177,5,,,,,,
Guam,2020-06-04,60,179,5,,,,,,
Guam,2020-06-05,61,179,5,,,,,,
Guam,2020-06-06,62,179,5,,,,,,
Guam,2020-06-07,63,179,5,,,,,,
Guam,2020-06-08,64,179,5,,,,,,
Guam,2020-06-09,65,180,5,,,,,,
Guam,2020-06-10,66,180,5,,,,,,
Guam,2020-06-11,67,183,5,,,,,,
Guam,2020-06-12,68,183,5,,,,,,
Guam,2020-06-13,69,183,5,,,,,,
Guam,2020-06-14,70,183,5,,,,,,
Guam,2020-06-15,71,185,5,,,,,,
Guam,2020-06-16,72,186,5,,,,,,
Guam,2020-06-17,73,188,5,,0.0,,,,
Guam,2020-06-18,74,192,5,,0.0,,,,
Guam,2020-06-19,75,200,5,,0.0,,,,
Guam,2020-06-20,76,222,5,,0.0,,,,
Guam,2020-06-21,77,222,5,,0.0,,,,
Guam,2020-06-22,78,222,5,,0.0,,,,
Guam,2020-06-23,79,225,5,,0.0,,,,
Guam,2020-06-24,80,226,5,,0.0,,,,
Guam,2020-06-25,81,231,5,,0.0,,,,
Guam,2020-06-26,82,247,5,,1.0,,,,
Guam,2020-06-27,83,247,5,,1.0,,,,
Guam,2020-06-28,84,247,5,,1.0,,,,
Guam,2020-06-29,85,253,5,,0.0,,,,
Guam,2020-06-30,86,257,5,,0.0,,,,
Guam,2020-07-01,87,267,5,,0.0,,,,
Guam,2020-07-02,88,280,5,,1.0,,,,
Guam,2020-07-03,89,280,5,,2.0,,,,
Guam,2020-07-04,90,280,5,,3.0,,,,
Guam,2020-07-05,91,280,5,,3.0,,,,
Guam,2020-07-06,92,301,5,,2.0,,,,
Guam,2020-07-07,93,303,5,,3.0,,,,
Guam,2020-07-08,94,307,5,,3.0,,,,
Guam,2020-07-09,95,309,5,,3.0,,,,
Guam,2020-07-10,96,310,5,,3.0,,,,
Guam,2020-07-11,97,312,5,,3.0,,,,
Guam,2020-07-12,98,312,5,,3.0,,,,
Guam,2020-07-13,99,312,5,,3.0,,,,
Guam,2020-07-14,100,312,5,,3.0,,,,
Guam,2020-07-15,101,313,5,,4.0,,,,
Guam,2020-07-16,102,314,5,,4.0,,,,
Guam,2020-07-17,103,314,5,,4.0,,,,
Guam,2020-07-18,104,315,5,,4.0,,,,
Guam,2020-07-19,105,315,5,,4.0,,,,
Guam,2020-07-20,106,319,5,,3.0,,,,
Guam,2020-07-21,107,327,5,,3.0,,,,
Guam,2020-07-22,108,330,5,,3.0,,,,
Guam,2020-07-23,109,332,5,,0.0,,,,
Guam,2020-07-24,110,337,5,,0.0,,,,
Guam,2020-07-25,111,337,5,,1.0,,,,
Guam,2020-07-26,112,337,5,,1.0,,,,
Guam,2020-07-27,113,349,5,,4.0,,,,
Guam,2020-07-28,114,351,5,,5.0,,,,
Guam,2020-07-29,115,354,5,,4.0,,,,
Guam,2020-07-30,116,356,5,,2.0,,,,
Guam,2020-07-31,117,356,5,,2.0,,,,
Guam,2020-08-01,118,359,5,,2.0,,,,
Guam,2020-08-02,119,368,5,,2.0,,,,
Guam,2020-08-03,120,375,5,,5.0,,,,
Guam,2020-08-04,121,389,5,,3.0,,,,
