state,date,day_since100,case_cnt,death_cnt,new_hospitalization,total_hospitalization,new_icu,total_icu,new_recovered,total_recovered
Florida,2020-01-22,-54,0,0,,,,,,
Florida,2020-01-23,-53,0,0,,,,,,
Florida,2020-01-24,-52,0,0,,,,,,
Florida,2020-01-25,-51,0,0,,,,,,
Florida,2020-01-26,-50,0,0,,,,,,
Florida,2020-01-27,-49,0,0,,,,,,
Florida,2020-01-28,-48,0,0,,,,,,
Florida,2020-01-29,-47,0,0,,,,,,
Florida,2020-01-30,-46,0,0,,,,,,
Florida,2020-01-31,-45,0,0,,,,,,
Florida,2020-02-01,-44,0,0,,,,,,
Florida,2020-02-02,-43,0,0,,,,,,
Florida,2020-02-03,-42,0,0,,,,,,
Florida,2020-02-04,-41,0,0,,,,,,
Florida,2020-02-05,-40,0,0,,,,,,
Florida,2020-02-06,-39,0,0,,,,,,
Florida,2020-02-07,-38,0,0,,,,,,
Florida,2020-02-08,-37,0,0,,,,,,
Florida,2020-02-09,-36,0,0,,,,,,
Florida,2020-02-10,-35,0,0,,,,,,
Florida,2020-02-11,-34,0,0,,,,,,
Florida,2020-02-12,-33,0,0,,,,,,
Florida,2020-02-13,-32,0,0,,,,,,
Florida,2020-02-14,-31,0,0,,,,,,
Florida,2020-02-15,-30,0,0,,,,,,
Florida,2020-02-16,-29,0,0,,,,,,
Florida,2020-02-17,-28,0,0,,,,,,
Florida,2020-02-18,-27,0,0,,,,,,
Florida,2020-02-19,-26,0,0,,,,,,
Florida,2020-02-20,-25,0,0,,,,,,
Florida,2020-02-21,-24,0,0,,,,,,
Florida,2020-02-22,-23,0,0,,,,,,
Florida,2020-02-23,-22,0,0,,,,,,
Florida,2020-02-24,-21,0,0,,,,,,
Florida,2020-02-25,-20,0,0,,,,,,
Florida,2020-02-26,-19,0,0,,,,,,
Florida,2020-02-27,-18,0,0,,,,,,
Florida,2020-02-28,-17,0,0,,,,,,
Florida,2020-02-29,-16,0,0,,,,,,
Florida,2020-03-01,-15,0,0,,,,,,
Florida,2020-03-02,-14,1,0,,,,,,
Florida,2020-03-03,-13,2,0,,,,,,
Florida,2020-03-04,-12,2,0,,,,,,
Florida,2020-03-05,-11,3,0,,,,,,
Florida,2020-03-06,-10,3,0,,,,,,
Florida,2020-03-07,-9,7,0,,,,,,
Florida,2020-03-08,-8,10,2,,,,,,
Florida,2020-03-09,-7,13,2,,,,,,
Florida,2020-03-10,-6,15,2,,,,,,
Florida,2020-03-11,-5,24,2,,,,,,
Florida,2020-03-12,-4,30,2,,,,,,
Florida,2020-03-13,-3,50,2,,,,,,
Florida,2020-03-14,-2,76,2,,,,,,
Florida,2020-03-15,-1,100,3,,,,,,
Florida,2020-03-16,0,101,3,,,,,,
Florida,2020-03-17,1,190,5,,,,,,
Florida,2020-03-18,2,306,7,,,,,,
Florida,2020-03-19,3,432,9,,,,,,
Florida,2020-03-20,4,564,11,,,,,,
Florida,2020-03-21,5,763,13,,,,,,
Florida,2020-03-22,6,1004,13,,,,,,
Florida,2020-03-23,7,1227,18,,,,,,
Florida,2020-03-24,8,1412,18,,,,,,
Florida,2020-03-25,9,1682,23,,,,,,
Florida,2020-03-26,10,2357,29,,,,,,
Florida,2020-03-27,11,2900,35,,,,,,
Florida,2020-03-28,12,3763,54,,,,,,
Florida,2020-03-29,13,4246,56,,,,,,
Florida,2020-03-30,14,5473,63,,,,,,
Florida,2020-03-31,15,6741,85,,,,,,
Florida,2020-04-01,16,6956,87,,,,,,
Florida,2020-04-02,17,9008,164,,,,,,
Florida,2020-04-03,18,10268,170,,,,,,
Florida,2020-04-04,19,11537,195,,,,,,
Florida,2020-04-05,20,12350,221,,,,,,
Florida,2020-04-06,21,13324,236,,,,,,
Florida,2020-04-07,22,14545,283,,,,,,
Florida,2020-04-08,23,15456,309,,,,,,
Florida,2020-04-09,24,16364,354,,,,,,
Florida,2020-04-10,25,17531,390,,,,,,
Florida,2020-04-11,26,18494,438,,,,,,
Florida,2020-04-12,27,19895,461,,,,,,
Florida,2020-04-13,28,21019,499,,,,,,
Florida,2020-04-14,29,21628,571,,,,,,
Florida,2020-04-15,30,22511,596,,,,,,
Florida,2020-04-16,31,23343,668,,,,,,
Florida,2020-04-17,32,24759,725,,,,,,
Florida,2020-04-18,33,25492,748,,,,,,
Florida,2020-04-19,34,26314,774,,,,,,
Florida,2020-04-20,35,27059,822,,,,,,
Florida,2020-04-21,36,27869,867,,,,,,
Florida,2020-04-22,37,28309,893,,,,,,
Florida,2020-04-23,38,29648,987,,,,,,
Florida,2020-04-24,39,30533,1046,,,,,,
Florida,2020-04-25,40,30839,1055,,,,,,
Florida,2020-04-26,41,31532,1075,,,,,,
Florida,2020-04-27,42,32138,1088,,,,,,
Florida,2020-04-28,43,32848,1171,,,,,,
Florida,2020-04-29,44,33193,1218,,,,,,
Florida,2020-04-30,45,33690,1268,,,,,,
Florida,2020-05-01,46,34728,1314,,,,,,
Florida,2020-05-02,47,35463,1364,,,,,,
Florida,2020-05-03,48,36078,1379,,,,,,
Florida,2020-05-04,49,36897,1399,,,,,,
Florida,2020-05-05,50,37439,1471,,,,,,
Florida,2020-05-06,51,38002,1539,,,,,,
Florida,2020-05-07,52,38828,1600,,,,,,
Florida,2020-05-08,53,39199,1669,,,,,,
Florida,2020-05-09,54,40001,1715,,,,,,
Florida,2020-05-10,55,40596,1721,,,,,,
Florida,2020-05-11,56,40982,1735,,,,,,
Florida,2020-05-12,57,41923,1779,,,,,,
Florida,2020-05-13,58,42402,1827,,,,,,
Florida,2020-05-14,59,43210,1875,,,,,,
Florida,2020-05-15,60,44138,1917,,,,,,
Florida,2020-05-16,61,44811,1964,,,,,,
Florida,2020-05-17,62,45588,1973,,,,,,
Florida,2020-05-18,63,46442,1997,,,,,,
Florida,2020-05-19,64,46944,2052,,,,,,
Florida,2020-05-20,65,47471,2096,,,,,,
Florida,2020-05-21,66,48675,2144,,,,,,
Florida,2020-05-22,67,49451,2190,,,,,,
Florida,2020-05-23,68,50127,2233,,,,,,
Florida,2020-05-24,69,50867,2237,,,,,,
Florida,2020-05-25,70,51746,2252,,,,,,
Florida,2020-05-26,71,52255,2259,,,,,,
Florida,2020-05-27,72,52634,2319,,,,,,
Florida,2020-05-28,73,53285,2364,,,,,,
Florida,2020-05-29,74,54497,2413,,,,,,
Florida,2020-05-30,75,55424,2447,,,,,,
Florida,2020-05-31,76,56163,2451,,,,,,
Florida,2020-06-01,77,56830,2460,,,,,,
Florida,2020-06-02,78,57447,2530,,,,,,
Florida,2020-06-03,79,58764,2566,,,,,,
Florida,2020-06-04,80,60183,2607,,,,,,
Florida,2020-06-05,81,61488,2660,,,,,,
Florida,2020-06-06,82,62758,2688,,,,,,
Florida,2020-06-07,83,63938,2700,,,,,,
Florida,2020-06-08,84,64904,2712,,,,,,
Florida,2020-06-09,85,66000,2765,,,,,,
Florida,2020-06-10,86,67371,2801,,,,,,
Florida,2020-06-11,87,69069,2848,,,,,,
Florida,2020-06-12,88,70971,2877,,,,,,
Florida,2020-06-13,89,73552,2925,,,,,,
Florida,2020-06-14,90,75568,2931,,,,,,
Florida,2020-06-15,91,77326,2938,,,,,,
Florida,2020-06-16,92,80109,2993,,,,,,
Florida,2020-06-17,93,82719,3018,,,,,,
Florida,2020-06-18,94,85926,3061,,,,,,
Florida,2020-06-19,95,89748,3104,,,,,,
Florida,2020-06-20,96,93797,3144,,,,,,
Florida,2020-06-21,97,97291,3161,,,,,,
Florida,2020-06-22,98,100217,3173,,,,,,
Florida,2020-06-23,99,103503,3238,,,,,,
Florida,2020-06-24,100,109014,3281,,,,,,
Florida,2020-06-25,101,114018,3327,,,,,,
Florida,2020-06-26,102,122960,3366,,,,,,
Florida,2020-06-27,103,132545,3390,,,,,,
Florida,2020-06-28,104,141075,3419,,,,,,
Florida,2020-06-29,105,146341,3447,,,,,,
Florida,2020-06-30,106,152434,3505,,,,,,
Florida,2020-07-01,107,158997,3550,,,,,,
Florida,2020-07-02,108,169106,3617,,,,,,
Florida,2020-07-03,109,178594,3684,,,,,,
Florida,2020-07-04,110,190052,3702,,,,,,
Florida,2020-07-05,111,200111,3731,,,,,,
Florida,2020-07-06,112,206447,3778,,,,,,
