state,date,day_since100,case_cnt,death_cnt,new_hospitalization,total_hospitalization,new_icu,total_icu,new_recovered,total_recovered
Georgia,2020-01-22,-54,0,0,,,,,,
Georgia,2020-01-23,-53,0,0,,,,,,
Georgia,2020-01-24,-52,0,0,,,,,,
Georgia,2020-01-25,-51,0,0,,,,,,
Georgia,2020-01-26,-50,0,0,,,,,,
Georgia,2020-01-27,-49,0,0,,,,,,
Georgia,2020-01-28,-48,0,0,,,,,,
Georgia,2020-01-29,-47,0,0,,,,,,
Georgia,2020-01-30,-46,0,0,,,,,,
Georgia,2020-01-31,-45,0,0,,,,,,
Georgia,2020-02-01,-44,0,0,,,,,,
Georgia,2020-02-02,-43,0,0,,,,,,
Georgia,2020-02-03,-42,0,0,,,,,,
Georgia,2020-02-04,-41,0,0,,,,,,
Georgia,2020-02-05,-40,0,0,,,,,,
Georgia,2020-02-06,-39,0,0,,,,,,
Georgia,2020-02-07,-38,0,0,,,,,,
Georgia,2020-02-08,-37,0,0,,,,,,
Georgia,2020-02-09,-36,0,0,,,,,,
Georgia,2020-02-10,-35,0,0,,,,,,
Georgia,2020-02-11,-34,0,0,,,,,,
Georgia,2020-02-12,-33,0,0,,,,,,
Georgia,2020-02-13,-32,0,0,,,,,,
Georgia,2020-02-14,-31,0,0,,,,,,
Georgia,2020-02-15,-30,0,0,,,,,,
Georgia,2020-02-16,-29,0,0,,,,,,
Georgia,2020-02-17,-28,0,0,,,,,,
Georgia,2020-02-18,-27,0,0,,,,,,
Georgia,2020-02-19,-26,0,0,,,,,,
Georgia,2020-02-20,-25,0,0,,,,,,
Georgia,2020-02-21,-24,0,0,,,,,,
Georgia,2020-02-22,-23,0,0,,,,,,
Georgia,2020-02-23,-22,0,0,,,,,,
Georgia,2020-02-24,-21,0,0,,,,,,
Georgia,2020-02-25,-20,0,0,,,,,,
Georgia,2020-02-26,-19,0,0,,,,,,
Georgia,2020-02-27,-18,0,0,,,,,,
Georgia,2020-02-28,-17,0,0,,,,,,
Georgia,2020-02-29,-16,0,0,,,,,,
Georgia,2020-03-01,-15,0,0,,,,,,
Georgia,2020-03-02,-14,0,0,,,,,,
Georgia,2020-03-03,-13,2,0,,,,,,
Georgia,2020-03-04,-12,2,0,,,,,,
Georgia,2020-03-05,-11,2,0,,,,,,
Georgia,2020-03-06,-10,3,0,,,,,,
Georgia,2020-03-07,-9,5,0,,,,,,
Georgia,2020-03-08,-8,5,0,,,,,,
Georgia,2020-03-09,-7,10,0,,,,,,
Georgia,2020-03-10,-6,17,0,,,,,,
Georgia,2020-03-11,-5,23,0,,,,,,
Georgia,2020-03-12,-4,31,1,,,,,,
Georgia,2020-03-13,-3,42,1,,,,,,
Georgia,2020-03-14,-2,73,1,,,,,,
Georgia,2020-03-15,-1,99,1,,,,,,
Georgia,2020-03-16,0,121,1,,,,,,
Georgia,2020-03-17,1,146,1,,,,,,
Georgia,2020-03-18,2,197,3,,,,,,
Georgia,2020-03-19,3,287,10,,,,,,
Georgia,2020-03-20,4,485,14,,,,,,
Georgia,2020-03-21,5,555,20,,,,,,
Georgia,2020-03-22,6,621,25,,,,,,
Georgia,2020-03-23,7,772,25,,,,,,
Georgia,2020-03-24,8,1026,32,,,,,,
Georgia,2020-03-25,9,1247,40,,,,,,
Georgia,2020-03-26,10,1525,48,,,,,,
Georgia,2020-03-27,11,2000,64,,,,,,
Georgia,2020-03-28,12,2366,69,,,,,,
Georgia,2020-03-29,13,2651,80,,,,,,
Georgia,2020-03-30,14,2808,87,,,,,,
Georgia,2020-03-31,15,3929,111,,,,,,
Georgia,2020-04-01,16,4638,139,,,,,,
Georgia,2020-04-02,17,5348,163,,,,,,
Georgia,2020-04-03,18,5831,184,,,,,,
Georgia,2020-04-04,19,6160,201,,,,,,
Georgia,2020-04-05,20,6647,211,,,,,,
Georgia,2020-04-06,21,7314,229,,,,,,
Georgia,2020-04-07,22,8822,329,,,,,,
Georgia,2020-04-08,23,9901,362,,,,,,
Georgia,2020-04-09,24,10566,379,,,,,,
Georgia,2020-04-10,25,11485,416,,,,,,
Georgia,2020-04-11,26,12159,429,,,,,,
Georgia,2020-04-12,27,12452,433,,,,,,
Georgia,2020-04-13,28,13315,465,,,,,,
Georgia,2020-04-14,29,14578,525,,,,,,
Georgia,2020-04-15,30,14987,552,,,,,,
Georgia,2020-04-16,31,15669,587,,,,,,
Georgia,2020-04-17,32,17194,650,,,,,,
Georgia,2020-04-18,33,17669,673,,,,,,
Georgia,2020-04-19,34,18301,687,,,,,,
Georgia,2020-04-20,35,19407,775,,,,,,
Georgia,2020-04-21,36,19881,798,,,,,,
Georgia,2020-04-22,37,21214,848,,,,,,
Georgia,2020-04-23,38,21883,881,,,,,,
Georgia,2020-04-24,39,22491,899,,,,,,
Georgia,2020-04-25,40,23222,907,,,,,,
Georgia,2020-04-26,41,23486,916,,,,,,
Georgia,2020-04-27,42,24302,995,,,,,,
