state,date,day_since100,case_cnt,death_cnt,new_hospitalization,total_hospitalization,new_icu,total_icu,new_recovered,total_recovered
Louisiana,2020-01-22,-54,0,0,,,,,,
Louisiana,2020-01-23,-53,0,0,,,,,,
Louisiana,2020-01-24,-52,0,0,,,,,,
Louisiana,2020-01-25,-51,0,0,,,,,,
Louisiana,2020-01-26,-50,0,0,,,,,,
Louisiana,2020-01-27,-49,0,0,,,,,,
Louisiana,2020-01-28,-48,0,0,,,,,,
Louisiana,2020-01-29,-47,0,0,,,,,,
Louisiana,2020-01-30,-46,0,0,,,,,,
Louisiana,2020-01-31,-45,0,0,,,,,,
Louisiana,2020-02-01,-44,0,0,,,,,,
Louisiana,2020-02-02,-43,0,0,,,,,,
Louisiana,2020-02-03,-42,0,0,,,,,,
Louisiana,2020-02-04,-41,0,0,,,,,,
Louisiana,2020-02-05,-40,0,0,,,,,,
Louisiana,2020-02-06,-39,0,0,,,,,,
Louisiana,2020-02-07,-38,0,0,,,,,,
Louisiana,2020-02-08,-37,0,0,,,,,,
Louisiana,2020-02-09,-36,0,0,,,,,,
Louisiana,2020-02-10,-35,0,0,,,,,,
Louisiana,2020-02-11,-34,0,0,,,,,,
Louisiana,2020-02-12,-33,0,0,,,,,,
Louisiana,2020-02-13,-32,0,0,,,,,,
Louisiana,2020-02-14,-31,0,0,,,,,,
Louisiana,2020-02-15,-30,0,0,,,,,,
Louisiana,2020-02-16,-29,0,0,,,,,,
Louisiana,2020-02-17,-28,0,0,,,,,,
Louisiana,2020-02-18,-27,0,0,,,,,,
Louisiana,2020-02-19,-26,0,0,,,,,,
Louisiana,2020-02-20,-25,0,0,,,,,,
Louisiana,2020-02-21,-24,0,0,,,,,,
Louisiana,2020-02-22,-23,0,0,,,,,,
Louisiana,2020-02-23,-22,0,0,,,,,,
Louisiana,2020-02-24,-21,0,0,,,,,,
Louisiana,2020-02-25,-20,0,0,,,,,,
Louisiana,2020-02-26,-19,0,0,,,,,,
Louisiana,2020-02-27,-18,0,0,,,,,,
Louisiana,2020-02-28,-17,0,0,,,,,,
Louisiana,2020-02-29,-16,0,0,,,,,,
Louisiana,2020-03-01,-15,0,0,,,,,,
Louisiana,2020-03-02,-14,0,0,,,,,,
Louisiana,2020-03-03,-13,0,0,,,,,,
Louisiana,2020-03-04,-12,0,0,,,,,,
Louisiana,2020-03-05,-11,0,0,,,,,,
Louisiana,2020-03-06,-10,0,0,,,,,,
Louisiana,2020-03-07,-9,0,0,,,,,,
Louisiana,2020-03-08,-8,0,0,,,,,,
Louisiana,2020-03-09,-7,0,0,,,,,,
Louisiana,2020-03-10,-6,0,0,,,,,,
Louisiana,2020-03-11,-5,5,0,,,,,,
Louisiana,2020-03-12,-4,19,0,,,,,,
Louisiana,2020-03-13,-3,29,0,,,,,,
Louisiana,2020-03-14,-2,77,1,,,,,,
Louisiana,2020-03-15,-1,87,2,,,,,,
Louisiana,2020-03-16,0,115,3,,,,,,
Louisiana,2020-03-17,1,196,4,,,,,,
Louisiana,2020-03-18,2,257,6,,,,,,
Louisiana,2020-03-19,3,392,10,,,,,,
Louisiana,2020-03-20,4,537,14,,,,,,
Louisiana,2020-03-21,5,763,20,,,,,,
Louisiana,2020-03-22,6,837,20,,,,,,
Louisiana,2020-03-23,7,1172,35,,,,,,
Louisiana,2020-03-24,8,1388,46,,,,,,
Louisiana,2020-03-25,9,1795,65,,,,,,
Louisiana,2020-03-26,10,2304,83,,,,,,
Louisiana,2020-03-27,11,2744,119,,,,,,
Louisiana,2020-03-28,12,3315,137,,,,,,
Louisiana,2020-03-29,13,3540,151,,,,,,
Louisiana,2020-03-30,14,4025,185,,,,,,
Louisiana,2020-03-31,15,5237,239,,,,,,
Louisiana,2020-04-01,16,6424,273,,,,,,
Louisiana,2020-04-02,17,9149,310,,,,,,
Louisiana,2020-04-03,18,10297,370,,,,,,
Louisiana,2020-04-04,19,12496,409,,,,,,
Louisiana,2020-04-05,20,13010,477,,,,,,
Louisiana,2020-04-06,21,14867,512,,,,,,
Louisiana,2020-04-07,22,16284,582,,,,,,
Louisiana,2020-04-08,23,17030,652,,,,,,
Louisiana,2020-04-09,24,18283,702,,,,,,
Louisiana,2020-04-10,25,19253,755,,,,,,
Louisiana,2020-04-11,26,20014,806,,,,,,
Louisiana,2020-04-12,27,20595,840,,,,,,
Louisiana,2020-04-13,28,21016,884,,,,,,
Louisiana,2020-04-14,29,21518,1013,,,,,,
Louisiana,2020-04-15,30,21951,1103,,,,,,
Louisiana,2020-04-16,31,22532,1156,,,,,,
Louisiana,2020-04-17,32,23118,1213,,,,,,
Louisiana,2020-04-18,33,23580,1267,,,,,,
Louisiana,2020-04-19,34,23928,1296,,,,,,
Louisiana,2020-04-20,35,24523,1328,,,,,,
Louisiana,2020-04-21,36,24854,1405,,,,,,
Louisiana,2020-04-22,37,25258,1473,,,,,,
Louisiana,2020-04-23,38,25739,1599,,,,,,
Louisiana,2020-04-24,39,26140,1660,,,,,,
Louisiana,2020-04-25,40,26512,1707,,,,,,
Louisiana,2020-04-26,41,26773,1729,,,,,,
Louisiana,2020-04-27,42,27068,1740,,,,,,
Louisiana,2020-04-28,43,27286,1801,,,,,,
Louisiana,2020-04-29,44,27660,1845,,,,,,
Louisiana,2020-04-30,45,28001,1905,,,,,,
Louisiana,2020-05-01,46,28711,1970,,,,,,
Louisiana,2020-05-02,47,29140,1993,,,,,,
Louisiana,2020-05-03,48,29340,2012,,,,,,
Louisiana,2020-05-04,49,29673,2064,,,,,,
Louisiana,2020-05-05,50,29996,2115,,,,,,
Louisiana,2020-05-06,51,30399,2167,,,,,,
Louisiana,2020-05-07,52,30652,2208,,,,,,
Louisiana,2020-05-08,53,30855,2227,,,,,,
Louisiana,2020-05-09,54,31417,2267,,,,,,
Louisiana,2020-05-10,55,31600,2286,,,,,,
Louisiana,2020-05-11,56,31815,2308,,,,,,
Louisiana,2020-05-12,57,32050,2347,,,,,,
Louisiana,2020-05-13,58,32662,2381,,,,,,
Louisiana,2020-05-14,59,33489,2417,,,,,,
Louisiana,2020-05-15,60,33837,2448,,,,,,
Louisiana,2020-05-16,61,34117,2479,,,,,,
Louisiana,2020-05-17,62,34432,2491,,,,,,
Louisiana,2020-05-18,63,34709,2563,,,,,,
Louisiana,2020-05-19,64,35038,2581,,,,,,
Louisiana,2020-05-20,65,35316,2608,,,,,,
Louisiana,2020-05-21,66,36504,2629,,,,,,
Louisiana,2020-05-22,67,36925,2668,,,,,,
Louisiana,2020-05-23,68,36925,2668,,,,,,
Louisiana,2020-05-24,69,37169,2691,,,,,,
Louisiana,2020-05-25,70,37809,2691,,,,,,
Louisiana,2020-05-26,71,38054,2702,,,,,,
Louisiana,2020-05-27,72,38497,2723,,,,,,
Louisiana,2020-05-28,73,38802,2741,,,,,,
Louisiana,2020-05-29,74,38802,2767,,,,,,
Louisiana,2020-05-30,75,39577,2786,,,,,,
Louisiana,2020-05-31,76,39916,2791,,,,,,
Louisiana,2020-06-01,77,40341,2801,,,,,,
Louisiana,2020-06-02,78,40746,2835,,,,,,
Louisiana,2020-06-03,79,41133,2870,,,,,,
Louisiana,2020-06-04,80,41562,2883,,,,,,
Louisiana,2020-06-05,81,41989,2912,,,,,,
Louisiana,2020-06-06,82,42486,2925,,,,,,
Louisiana,2020-06-07,83,42816,2936,,,,,,
Louisiana,2020-06-08,84,43050,2944,,,,,,
Louisiana,2020-06-09,85,43612,2957,,,,,,
Louisiana,2020-06-10,86,44030,2968,,,,,,
Louisiana,2020-06-11,87,44472,2987,,,,,,
Louisiana,2020-06-12,88,44995,2996,,,,,,
Louisiana,2020-06-13,89,46283,3004,,,,,,
Louisiana,2020-06-14,90,46619,3014,,,,,,
Louisiana,2020-06-15,91,47172,3018,,,,,,
Louisiana,2020-06-16,92,47706,3042,,,,,,
Louisiana,2020-06-17,93,48634,3062,,,,,,
Louisiana,2020-06-18,94,48634,3062,,,,,,
Louisiana,2020-06-19,95,48515,3084,,,,,,
Louisiana,2020-06-20,96,49385,3104,,,,,,
Louisiana,2020-06-21,97,49778,3105,,,,,,
Louisiana,2020-06-22,98,50239,3117,,,,,,
Louisiana,2020-06-23,99,51595,3134,,,,,,
Louisiana,2020-06-24,100,52477,3152,,,,,,
Louisiana,2020-06-25,101,53415,3164,,,,,,
Louisiana,2020-06-26,102,54769,3190,,,,,,
Louisiana,2020-06-27,103,54769,3190,,,,,,
Louisiana,2020-06-28,104,56236,3199,,,,,,
Louisiana,2020-06-29,105,57081,3199,,,,,,
Louisiana,2020-06-30,106,58095,3221,,,,,,
Louisiana,2020-07-01,107,60178,3238,,,,,,
Louisiana,2020-07-02,108,61561,3255,,,,,,
Louisiana,2020-07-03,109,63289,3278,,,,,,
Louisiana,2020-07-04,110,63289,3278,,,,,,
Louisiana,2020-07-05,111,65226,3288,,,,,,
Louisiana,2020-07-06,112,66327,3296,,,,,,
Louisiana,2020-07-07,113,68263,3319,,,,,,
Louisiana,2020-07-08,114,70151,3339,,,,,,
Louisiana,2020-07-09,115,71994,3355,,,,,,
Louisiana,2020-07-10,116,74636,3380,,,,,,
Louisiana,2020-07-11,117,76803,3403,,,,,,
Louisiana,2020-07-12,118,78122,3416,,,,,,
Louisiana,2020-07-13,119,79827,3423,,,,,,
Louisiana,2020-07-14,120,82042,3445,,,,,,
Louisiana,2020-07-15,121,84131,3461,,,,,,
Louisiana,2020-07-16,122,86411,3485,,,,,,
Louisiana,2020-07-17,123,88590,3509,,,,,,
Louisiana,2020-07-18,124,88590,3509,,,,,,
Louisiana,2020-07-19,125,91706,3543,,,,,,
Louisiana,2020-07-20,126,94892,3574,,,,,,
Louisiana,2020-07-21,127,96583,3610,,,,,,
Louisiana,2020-07-22,128,99354,3670,,,,,,
Louisiana,2020-07-23,129,101650,3686,,,,,,
Louisiana,2020-07-24,130,103734,3715,,,,,,
Louisiana,2020-07-25,131,103734,3715,,,,,,
Louisiana,2020-07-26,132,107574,3763,,,,,,
Louisiana,2020-07-27,133,109917,3786,,,,,,
Louisiana,2020-07-28,134,111038,3812,,,,,,
Louisiana,2020-07-29,135,112773,3883,,,,,,
Louisiana,2020-07-30,136,114481,3925,,,,,,
Louisiana,2020-07-31,137,116280,3949,,,,,,
Louisiana,2020-08-01,138,116280,3949,,,,,,
Louisiana,2020-08-02,139,119747,4007,,,,,,
Louisiana,2020-08-03,140,120846,4024,,,,,,
Louisiana,2020-08-04,141,124461,4051,,,,,,
Louisiana,2020-08-05,142,125943,4096,,,,,,
Louisiana,2020-08-06,143,127246,4146,,,,,,
Louisiana,2020-08-07,144,128746,4207,,,,,,
Louisiana,2020-08-08,145,128746,4207,,,,,,
Louisiana,2020-08-09,146,131399,4263,,,,,,
Louisiana,2020-08-10,147,131961,4287,,,,,,
Louisiana,2020-08-11,148,133125,4313,,,,,,
Louisiana,2020-08-12,149,134304,4356,,,,,,
Louisiana,2020-08-13,150,135439,4402,,,,,,
Louisiana,2020-08-14,151,136737,4430,,,,,,
Louisiana,2020-08-15,152,136737,4430,,,,,,
Louisiana,2020-08-16,153,137918,4507,,,,,,
Louisiana,2020-08-17,154,138485,4526,,,,,,
Louisiana,2020-08-18,155,139125,4554,,,,,,
Louisiana,2020-08-19,156,139903,4609,,,,,,
Louisiana,2020-08-20,157,140821,4637,,,,,,
Louisiana,2020-08-21,158,141720,4687,,,,,,
Louisiana,2020-08-22,159,141720,4687,,,,,,
Louisiana,2020-08-23,160,142943,4746,,,,,,
Louisiana,2020-08-24,161,143566,4764,,,,,,
Louisiana,2020-08-25,162,144116,4797,,,,,,
Louisiana,2020-08-26,163,144960,4851,,,,,,
Louisiana,2020-08-27,164,145637,4874,,,,,,
Louisiana,2020-08-28,165,146243,4904,,,,,,
Louisiana,2020-08-29,166,146243,4904,,,,,,
Louisiana,2020-08-30,167,147867,4931,,,,,,
Louisiana,2020-08-31,168,148193,4950,,,,,,
Louisiana,2020-09-01,169,148882,4984,,,,,,
Louisiana,2020-09-02,170,149838,5004,,,,,,
Louisiana,2020-09-03,171,150651,5021,,,,,,
Louisiana,2020-09-04,172,151473,5035,,,,,,
Louisiana,2020-09-05,173,151473,5035,,,,,,
Louisiana,2020-09-06,174,152868,5093,,,,,,
Louisiana,2020-09-07,175,153177,5105,,,,,,
Louisiana,2020-09-08,176,153433,5118,,,,,,
Louisiana,2020-09-09,177,154955,5140,,,,,,
Louisiana,2020-09-10,178,155419,5161,,,,,,
Louisiana,2020-09-11,179,156174,5202,,,,,,
Louisiana,2020-09-12,180,156174,5202,,,,,,
Louisiana,2020-09-13,181,157455,5235,,,,,,
Louisiana,2020-09-14,182,157947,5252,,,,,,
Louisiana,2020-09-15,183,158318,5278,,,,,,
