date,country,province,day_since100,case_cnt,death_cnt,new_hospitalization,total_hospitalization,new_icu,total_icu,new_recovered,total_recovered
2020-01-22,US,IN_Elkhart_County,-82,0,0,,,,,,
2020-01-23,US,IN_Elkhart_County,-81,0,0,,,,,,
2020-01-24,US,IN_Elkhart_County,-80,0,0,,,,,,
2020-01-25,US,IN_Elkhart_County,-79,0,0,,,,,,
2020-01-26,US,IN_Elkhart_County,-78,0,0,,,,,,
2020-01-27,US,IN_Elkhart_County,-77,0,0,,,,,,
2020-01-28,US,IN_Elkhart_County,-76,0,0,,,,,,
2020-01-29,US,IN_Elkhart_County,-75,0,0,,,,,,
2020-01-30,US,IN_Elkhart_County,-74,0,0,,,,,,
2020-01-31,US,IN_Elkhart_County,-73,0,0,,,,,,
2020-02-01,US,IN_Elkhart_County,-72,0,0,,,,,,
2020-02-02,US,IN_Elkhart_County,-71,0,0,,,,,,
2020-02-03,US,IN_Elkhart_County,-70,0,0,,,,,,
2020-02-04,US,IN_Elkhart_County,-69,0,0,,,,,,
2020-02-05,US,IN_Elkhart_County,-68,0,0,,,,,,
2020-02-06,US,IN_Elkhart_County,-67,0,0,,,,,,
2020-02-07,US,IN_Elkhart_County,-66,0,0,,,,,,
2020-02-08,US,IN_Elkhart_County,-65,0,0,,,,,,
2020-02-09,US,IN_Elkhart_County,-64,0,0,,,,,,
2020-02-10,US,IN_Elkhart_County,-63,0,0,,,,,,
2020-02-11,US,IN_Elkhart_County,-62,0,0,,,,,,
2020-02-12,US,IN_Elkhart_County,-61,0,0,,,,,,
2020-02-13,US,IN_Elkhart_County,-60,0,0,,,,,,
2020-02-14,US,IN_Elkhart_County,-59,0,0,,,,,,
2020-02-15,US,IN_Elkhart_County,-58,0,0,,,,,,
2020-02-16,US,IN_Elkhart_County,-57,0,0,,,,,,
2020-02-17,US,IN_Elkhart_County,-56,0,0,,,,,,
2020-02-18,US,IN_Elkhart_County,-55,0,0,,,,,,
2020-02-19,US,IN_Elkhart_County,-54,0,0,,,,,,
2020-02-20,US,IN_Elkhart_County,-53,0,0,,,,,,
2020-02-21,US,IN_Elkhart_County,-52,0,0,,,,,,
2020-02-22,US,IN_Elkhart_County,-51,0,0,,,,,,
2020-02-23,US,IN_Elkhart_County,-50,0,0,,,,,,
2020-02-24,US,IN_Elkhart_County,-49,0,0,,,,,,
2020-02-25,US,IN_Elkhart_County,-48,0,0,,,,,,
2020-02-26,US,IN_Elkhart_County,-47,0,0,,,,,,
2020-02-27,US,IN_Elkhart_County,-46,0,0,,,,,,
2020-02-28,US,IN_Elkhart_County,-45,0,0,,,,,,
2020-02-29,US,IN_Elkhart_County,-44,0,0,,,,,,
2020-03-01,US,IN_Elkhart_County,-43,0,0,,,,,,
2020-03-02,US,IN_Elkhart_County,-42,0,0,,,,,,
2020-03-03,US,IN_Elkhart_County,-41,0,0,,,,,,
2020-03-04,US,IN_Elkhart_County,-40,0,0,,,,,,
2020-03-05,US,IN_Elkhart_County,-39,0,0,,,,,,
2020-03-06,US,IN_Elkhart_County,-38,0,0,,,,,,
2020-03-07,US,IN_Elkhart_County,-37,0,0,,,,,,
2020-03-08,US,IN_Elkhart_County,-36,0,0,,,,,,
2020-03-09,US,IN_Elkhart_County,-35,0,0,,,,,,
2020-03-10,US,IN_Elkhart_County,-34,0,0,,,,,,
2020-03-11,US,IN_Elkhart_County,-33,0,0,,,,,,
2020-03-12,US,IN_Elkhart_County,-32,0,0,,,,,,
2020-03-13,US,IN_Elkhart_County,-31,0,0,,,,,,
2020-03-14,US,IN_Elkhart_County,-30,0,0,,,,,,
2020-03-15,US,IN_Elkhart_County,-29,0,0,,,,,,
2020-03-16,US,IN_Elkhart_County,-28,0,0,,,,,,
2020-03-17,US,IN_Elkhart_County,-27,0,0,,,,,,
2020-03-18,US,IN_Elkhart_County,-26,0,0,,,,,,
2020-03-19,US,IN_Elkhart_County,-25,0,0,,,,,,
2020-03-20,US,IN_Elkhart_County,-24,1,0,,,,,,
2020-03-21,US,IN_Elkhart_County,-23,1,0,,,,,,
2020-03-22,US,IN_Elkhart_County,-22,4,0,,,,,,
2020-03-23,US,IN_Elkhart_County,-21,4,0,,,,,,
2020-03-24,US,IN_Elkhart_County,-20,5,0,,,,,,
2020-03-25,US,IN_Elkhart_County,-19,7,0,,,,,,
2020-03-26,US,IN_Elkhart_County,-18,9,0,,,,,,
2020-03-27,US,IN_Elkhart_County,-17,12,0,,,,,,
2020-03-28,US,IN_Elkhart_County,-16,12,0,,,,,,
2020-03-29,US,IN_Elkhart_County,-15,13,0,,,,,,
2020-03-30,US,IN_Elkhart_County,-14,21,0,,,,,,
2020-03-31,US,IN_Elkhart_County,-13,22,1,,,,,,
2020-04-01,US,IN_Elkhart_County,-12,27,2,,,,,,
2020-04-02,US,IN_Elkhart_County,-11,29,3,,,,,,
2020-04-03,US,IN_Elkhart_County,-10,31,3,,,,,,
2020-04-04,US,IN_Elkhart_County,-9,35,3,,,,,,
2020-04-05,US,IN_Elkhart_County,-8,36,3,,,,,,
2020-04-06,US,IN_Elkhart_County,-7,43,3,,,,,,
2020-04-07,US,IN_Elkhart_County,-6,46,3,,,,,,
2020-04-08,US,IN_Elkhart_County,-5,56,3,,,,,,
2020-04-09,US,IN_Elkhart_County,-4,62,3,,,,,,
2020-04-10,US,IN_Elkhart_County,-3,69,3,,,,,,
2020-04-11,US,IN_Elkhart_County,-2,81,3,,,,,,
2020-04-12,US,IN_Elkhart_County,-1,86,3,,,,,,
2020-04-13,US,IN_Elkhart_County,0,100,3,,,,,,
2020-04-14,US,IN_Elkhart_County,1,105,3,,,,,,
2020-04-15,US,IN_Elkhart_County,2,122,3,,,,,,
2020-04-16,US,IN_Elkhart_County,3,133,3,,,,,,
2020-04-17,US,IN_Elkhart_County,4,151,3,,,,,,
2020-04-18,US,IN_Elkhart_County,5,155,3,,,,,,
2020-04-19,US,IN_Elkhart_County,6,167,3,,,,,,
2020-04-20,US,IN_Elkhart_County,7,178,3,,,,,,
2020-04-21,US,IN_Elkhart_County,8,185,3,,,,,,
2020-04-22,US,IN_Elkhart_County,9,196,3,,,,,,
2020-04-23,US,IN_Elkhart_County,10,210,3,,,,,,
2020-04-24,US,IN_Elkhart_County,11,229,3,,,,,,
2020-04-25,US,IN_Elkhart_County,12,240,3,,,,,,
2020-04-26,US,IN_Elkhart_County,13,242,3,,,,,,
2020-04-27,US,IN_Elkhart_County,14,266,3,,,,,,
2020-04-28,US,IN_Elkhart_County,15,279,3,,,,,,
2020-04-29,US,IN_Elkhart_County,16,287,7,,,,,,
2020-04-30,US,IN_Elkhart_County,17,294,7,,,,,,
2020-05-01,US,IN_Elkhart_County,18,295,9,,,,,,
2020-05-02,US,IN_Elkhart_County,19,308,9,,,,,,
2020-05-03,US,IN_Elkhart_County,20,320,12,,,,,,
2020-05-04,US,IN_Elkhart_County,21,340,13,,,,,,
2020-05-05,US,IN_Elkhart_County,22,360,13,,,,,,
2020-05-06,US,IN_Elkhart_County,23,386,16,,,,,,
2020-05-07,US,IN_Elkhart_County,24,407,16,,,,,,
2020-05-08,US,IN_Elkhart_County,25,433,16,,,,,,
2020-05-09,US,IN_Elkhart_County,26,480,18,,,,,,
2020-05-10,US,IN_Elkhart_County,27,495,18,,,,,,
