country,province,date,day_since100,case_cnt,death_cnt,new_hospitalization,total_hospitalization,new_icu,total_icu,new_recovered,total_recovered
Mongolia,,2020-01-22,-115,0,0,,,,,,
Mongolia,,2020-01-23,-114,0,0,,,,,,
Mongolia,,2020-01-24,-113,0,0,,,,,,
Mongolia,,2020-01-25,-112,0,0,,,,,,
Mongolia,,2020-01-26,-111,0,0,,,,,,
Mongolia,,2020-01-27,-110,0,0,,,,,,
Mongolia,,2020-01-28,-109,0,0,,,,,,
Mongolia,,2020-01-29,-108,0,0,,,,,,
Mongolia,,2020-01-30,-107,0,0,,,,,,
Mongolia,,2020-01-31,-106,0,0,,,,,,
Mongolia,,2020-02-01,-105,0,0,,,,,,
Mongolia,,2020-02-02,-104,0,0,,,,,,
Mongolia,,2020-02-03,-103,0,0,,,,,,
Mongolia,,2020-02-04,-102,0,0,,,,,,
Mongolia,,2020-02-05,-101,0,0,,,,,,
Mongolia,,2020-02-06,-100,0,0,,,,,,
Mongolia,,2020-02-07,-99,0,0,,,,,,
Mongolia,,2020-02-08,-98,0,0,,,,,,
Mongolia,,2020-02-09,-97,0,0,,,,,,
Mongolia,,2020-02-10,-96,0,0,,,,,,
Mongolia,,2020-02-11,-95,0,0,,,,,,
Mongolia,,2020-02-12,-94,0,0,,,,,,
Mongolia,,2020-02-13,-93,0,0,,,,,,
Mongolia,,2020-02-14,-92,0,0,,,,,,
Mongolia,,2020-02-15,-91,0,0,,,,,,
Mongolia,,2020-02-16,-90,0,0,,,,,,
Mongolia,,2020-02-17,-89,0,0,,,,,,
Mongolia,,2020-02-18,-88,0,0,,,,,,
Mongolia,,2020-02-19,-87,0,0,,,,,,
Mongolia,,2020-02-20,-86,0,0,,,,,,
Mongolia,,2020-02-21,-85,0,0,,,,,,
Mongolia,,2020-02-22,-84,0,0,,,,,,
Mongolia,,2020-02-23,-83,0,0,,,,,,
Mongolia,,2020-02-24,-82,0,0,,,,,,
Mongolia,,2020-02-25,-81,0,0,,,,,,
Mongolia,,2020-02-26,-80,0,0,,,,,,
Mongolia,,2020-02-27,-79,0,0,,,,,,
Mongolia,,2020-02-28,-78,0,0,,,,,,
Mongolia,,2020-02-29,-77,0,0,,,,,,
Mongolia,,2020-03-01,-76,0,0,,,,,,
Mongolia,,2020-03-02,-75,0,0,,,,,,
Mongolia,,2020-03-03,-74,0,0,,,,,,
Mongolia,,2020-03-04,-73,0,0,,,,,,
Mongolia,,2020-03-05,-72,0,0,,,,,,
Mongolia,,2020-03-06,-71,0,0,,,,,,
Mongolia,,2020-03-07,-70,0,0,,,,,,
Mongolia,,2020-03-08,-69,0,0,,,,,,
Mongolia,,2020-03-09,-68,0,0,,,,,,
Mongolia,,2020-03-10,-67,1,0,,,,,,
Mongolia,,2020-03-11,-66,1,0,,,,,,
Mongolia,,2020-03-12,-65,1,0,,,,,,
Mongolia,,2020-03-13,-64,1,0,,,,,,
Mongolia,,2020-03-14,-63,1,0,,,,,,
Mongolia,,2020-03-15,-62,1,0,,,,,,
Mongolia,,2020-03-16,-61,1,0,,,,,,
Mongolia,,2020-03-17,-60,5,0,,,,,,
