country,province,date,day_since100,case_cnt,death_cnt,new_hospitalization,total_hospitalization,new_icu,total_icu,new_recovered,total_recovered,people_vaccinated,people_fully_vaccinated,daily_vaccinations
US,North Carolina,2020-02-22,-25,0,0,,,,,,,,,
US,North Carolina,2020-02-23,-24,0,0,,,,,,,,,
US,North Carolina,2020-02-24,-23,0,0,,,,,,,,,
US,North Carolina,2020-02-25,-22,0,0,,,,,,,,,
US,North Carolina,2020-02-26,-21,0,0,,,,,,,,,
US,North Carolina,2020-02-27,-20,0,0,,,,,,,,,
US,North Carolina,2020-02-28,-19,0,0,,,,,,,,,
US,North Carolina,2020-02-29,-18,0,0,,,,,,,,,
US,North Carolina,2020-03-01,-17,0,0,,,,,,,,,
US,North Carolina,2020-03-02,-16,1,0,,,,,,,,,
US,North Carolina,2020-03-03,-15,1,0,,,,,,,,,
US,North Carolina,2020-03-04,-14,1,0,,,,,,,,,
US,North Carolina,2020-03-05,-13,1,0,,,,,,,,,
US,North Carolina,2020-03-06,-12,2,0,,,,,,,,,
US,North Carolina,2020-03-07,-11,2,0,,,,,,,,,
US,North Carolina,2020-03-08,-10,2,0,,,,,,,,,
US,North Carolina,2020-03-09,-9,7,0,,,,,,,,,
US,North Carolina,2020-03-10,-8,7,0,,,,,,,,,
US,North Carolina,2020-03-11,-7,9,0,,,,,,,,,
US,North Carolina,2020-03-12,-6,17,0,,,,,,,,,
US,North Carolina,2020-03-13,-5,22,0,,,,,,,,,
US,North Carolina,2020-03-14,-4,32,0,,,,,,,,,
US,North Carolina,2020-03-15,-3,33,0,,,,,,,,,
US,North Carolina,2020-03-16,-2,39,0,,,,,,,,,
US,North Carolina,2020-03-17,-1,62,0,,,,,,,,,
US,North Carolina,2020-03-18,0,104,0,,,,,,,,,
US,North Carolina,2020-03-19,1,152,0,,,,,,,,,
US,North Carolina,2020-03-20,2,208,0,,,,,,,,,
US,North Carolina,2020-03-21,3,287,0,,,,,,,,,
US,North Carolina,2020-03-22,4,325,0,,,,,,,,,
US,North Carolina,2020-03-23,5,423,0,,,,,,,,,
US,North Carolina,2020-03-24,6,544,0,,,,,,,,,
US,North Carolina,2020-03-25,7,661,2,,29.0,,,,,,,
US,North Carolina,2020-03-26,8,791,3,,29.0,,,,,,,
US,North Carolina,2020-03-27,9,963,4,,77.0,,,,,,,
US,North Carolina,2020-03-28,10,1105,5,,87.0,,,,,,,
US,North Carolina,2020-03-29,11,1234,7,,91.0,,,,,,,
US,North Carolina,2020-03-30,12,1426,7,,137.0,,,,,,,
US,North Carolina,2020-03-31,13,1578,12,,157.0,,,,,,,
US,North Carolina,2020-04-01,14,1855,14,,204.0,,,,,,,
US,North Carolina,2020-04-02,15,2093,21,,184.0,,,,,,,
US,North Carolina,2020-04-03,16,2380,27,,184.0,,,,,,,
US,North Carolina,2020-04-04,17,2635,34,,271.0,,,,,,,
US,North Carolina,2020-04-05,18,2891,38,,261.0,,,,,,,
US,North Carolina,2020-04-06,19,3153,45,,270.0,,,,,,,
US,North Carolina,2020-04-07,20,3453,53,,354.0,,,,,,,
US,North Carolina,2020-04-08,21,3700,66,,386.0,,,,,,,
US,North Carolina,2020-04-09,22,3993,76,,398.0,,,,,,,
US,North Carolina,2020-04-10,23,4230,83,,423.0,,,,,,,
US,North Carolina,2020-04-11,24,4535,89,,362.0,,,,,,,
US,North Carolina,2020-04-12,25,4839,89,,331.0,,,,,,,
US,North Carolina,2020-04-13,26,5024,94,,313.0,,,,,,,
US,North Carolina,2020-04-14,27,5195,112,,418.0,,,,,,,
US,North Carolina,2020-04-15,28,5484,130,,431.0,,,,,,,
US,North Carolina,2020-04-16,29,5877,150,,452.0,,,,,,,
US,North Carolina,2020-04-17,30,6171,177,,429.0,,,,,,,
US,North Carolina,2020-04-18,31,6524,187,,388.0,,,,,,,
US,North Carolina,2020-04-19,32,6818,200,,465.0,,,,,,,
US,North Carolina,2020-04-20,33,7033,218,,373.0,,,,,,,
US,North Carolina,2020-04-21,34,7331,245,,427.0,,,,,,,
US,North Carolina,2020-04-22,35,7728,265,,434.0,,,,,,,
US,North Carolina,2020-04-23,36,8200,281,,486.0,,,,,,,
US,North Carolina,2020-04-24,37,8634,294,,477.0,,,,,,,
US,North Carolina,2020-04-25,38,8929,305,,456.0,,,,,,,
US,North Carolina,2020-04-26,39,9339,324,,451.0,,,,,,,
US,North Carolina,2020-04-27,40,9782,340,,473.0,,,,,,,
US,North Carolina,2020-04-28,41,10144,363,,463.0,,,,,,,
US,North Carolina,2020-04-29,42,10711,382,,551.0,,,,,,,
US,North Carolina,2020-04-30,43,11120,406,,546.0,,,,,,,
US,North Carolina,2020-05-01,44,11585,419,,547.0,,,,,,,
US,North Carolina,2020-05-02,45,11929,431,,502.0,,,,,,,
US,North Carolina,2020-05-03,46,12167,434,,475.0,,,,,,,
US,North Carolina,2020-05-04,47,12483,442,,498.0,,,,,,,
US,North Carolina,2020-05-05,48,12928,472,,534.0,,,,,,,
US,North Carolina,2020-05-06,49,13541,492,,516.0,,,,,,,
US,North Carolina,2020-05-07,50,14051,513,,525.0,,,,,,,
US,North Carolina,2020-05-08,51,14516,530,,515.0,,,,,,,
US,North Carolina,2020-05-09,52,15002,551,,513.0,,,,,,,
US,North Carolina,2020-05-10,53,15274,564,,442.0,,,,,,,
US,North Carolina,2020-05-11,54,15601,575,,464.0,,,,,,,
US,North Carolina,2020-05-12,55,16025,600,,475.0,,,,,,,
US,North Carolina,2020-05-13,56,16733,625,,521.0,,,,,,,
US,North Carolina,2020-05-14,57,17527,641,,507.0,,,,,,,
US,North Carolina,2020-05-15,58,18269,667,,492.0,,,,,,,
US,North Carolina,2020-05-16,59,18754,676,,481.0,,,,,,,
US,North Carolina,2020-05-17,60,19161,686,,493.0,,,,,,,
US,North Carolina,2020-05-18,61,19684,693,,511.0,,,,,,,
US,North Carolina,2020-05-19,62,20189,693,,585.0,,,,,,,
US,North Carolina,2020-05-20,63,21014,726,,554.0,,,,,,,
US,North Carolina,2020-05-21,64,21802,734,,578.0,,,,,,,
US,North Carolina,2020-05-22,65,22750,775,,568.0,,,,,,,
US,North Carolina,2020-05-23,66,23323,778,,589.0,,,,,,,
US,North Carolina,2020-05-24,67,23876,784,,587.0,,,,,,,
US,North Carolina,2020-05-25,68,24337,790,,627.0,,,,,,,
US,North Carolina,2020-05-26,69,24952,801,,621.0,,,,,,,
US,North Carolina,2020-05-27,70,25613,844,,702.0,,,,,,,
US,North Carolina,2020-05-28,71,26749,876,,708.0,,,,,,,
US,North Carolina,2020-05-29,72,27826,919,,680.0,,,,,,,
US,North Carolina,2020-05-30,73,28736,929,,638.0,,,,,,,
US,North Carolina,2020-05-31,74,29514,937,,649.0,,,,,,,
US,North Carolina,2020-06-01,75,30153,948,,650.0,,,,,,,
US,North Carolina,2020-06-02,76,30966,961,,716.0,,,,,,,
US,North Carolina,2020-06-03,77,32198,999,,684.0,,,,,,,
US,North Carolina,2020-06-04,78,33454,1006,,659.0,,,,,,,
US,North Carolina,2020-06-05,79,34771,1015,,717.0,,,,,,,
US,North Carolina,2020-06-06,80,35721,1028,,708.0,,,,,,,
US,North Carolina,2020-06-07,81,36834,1032,,696.0,,,,,,,
US,North Carolina,2020-06-08,82,37664,1041,,739.0,,,,,,,
US,North Carolina,2020-06-09,83,38528,1068,,774.0,,,,,,,
US,North Carolina,2020-06-10,84,39805,1090,,780.0,,,,,,,
US,North Carolina,2020-06-11,85,41435,1106,,812.0,,,,,,,
US,North Carolina,2020-06-12,86,42932,1121,,760.0,,,,,,,
US,North Carolina,2020-06-13,87,44295,1127,,823.0,,,,,,,
US,North Carolina,2020-06-14,88,45386,1132,,798.0,,,,,,,
US,North Carolina,2020-06-15,89,46348,1140,,797.0,,,,,,,
US,North Carolina,2020-06-16,90,47216,1169,,829.0,,,,,,,
US,North Carolina,2020-06-17,91,48595,1181,,846.0,,,,,,,
US,North Carolina,2020-06-18,92,50214,1188,,857.0,,,,,,,
US,North Carolina,2020-06-19,93,51710,1202,,871.0,,,,,,,
US,North Carolina,2020-06-20,94,53009,1215,,883.0,,,,,,,
US,North Carolina,2020-06-21,95,54129,1245,,845.0,,,,,,,
US,North Carolina,2020-06-22,96,55157,1278,,870.0,,,,,,,
US,North Carolina,2020-06-23,97,56442,1296,,915.0,,,,,,,
US,North Carolina,2020-06-24,98,57817,1325,,906.0,,,,,,,
US,North Carolina,2020-06-25,99,59437,1336,,891.0,,,,,,,
US,North Carolina,2020-06-26,100,61207,1348,,892.0,,,,,,,
US,North Carolina,2020-06-27,101,62736,1353,,888.0,,,,,,,
US,North Carolina,2020-06-28,102,64069,1352,,890.0,,,,,,,
US,North Carolina,2020-06-29,103,65331,1357,,843.0,,,,,,,
US,North Carolina,2020-06-30,104,67226,1380,,908.0,,,,,,,
US,North Carolina,2020-07-01,105,68830,1398,,901.0,,,,,,,
US,North Carolina,2020-07-02,106,70905,1409,,912.0,,,,,,,
US,North Carolina,2020-07-03,107,72368,1419,,951.0,,,,,,,
US,North Carolina,2020-07-04,108,73779,1422,,945.0,,,,,,,
US,North Carolina,2020-07-05,109,75216,1423,,949.0,,,,,,,
US,North Carolina,2020-07-06,110,76609,1432,,982.0,,,,,,,
US,North Carolina,2020-07-07,111,78207,1446,,989.0,,,,,,,
US,North Carolina,2020-07-08,112,80209,1462,,994.0,,,,,,,
US,North Carolina,2020-07-09,113,82222,1477,,1034.0,,,,,,,
US,North Carolina,2020-07-10,114,84493,1497,,1046.0,,,,,,,
US,North Carolina,2020-07-11,115,86492,1513,,1093.0,,,,,,,
US,North Carolina,2020-07-12,116,88316,1522,,1070.0,,,,,,,
US,North Carolina,2020-07-13,117,90397,1529,,1040.0,,,,,,,
US,North Carolina,2020-07-14,118,92334,1571,,1109.0,,,,,,,
US,North Carolina,2020-07-15,119,94365,1589,,1142.0,,,,,,,
US,North Carolina,2020-07-16,120,96331,1607,,1134.0,,,,,,,
US,North Carolina,2020-07-17,121,98698,1623,,1180.0,,,,,,,
US,North Carolina,2020-07-18,122,100494,1648,,1154.0,,,,,,,
US,North Carolina,2020-07-19,123,101815,1652,,1115.0,,,,,,,
US,North Carolina,2020-07-20,124,103730,1677,,1086.0,,,,,,,
US,North Carolina,2020-07-21,125,105565,1705,,1179.0,,,,,,,
US,North Carolina,2020-07-22,126,108017,1732,,1137.0,,,,,,,
US,North Carolina,2020-07-23,127,110269,1756,,1188.0,,,,,,,
US,North Carolina,2020-07-24,128,112320,1789,,1182.0,,,,,,,
US,North Carolina,2020-07-25,129,114127,1811,,1168.0,,,,,,,
US,North Carolina,2020-07-26,130,115718,1817,,1170.0,,,,,,,
US,North Carolina,2020-07-27,131,117767,1838,,1169.0,,,,,,,
US,North Carolina,2020-07-28,132,119375,1860,,1244.0,,,,,,,
US,North Carolina,2020-07-29,133,121739,1888,,1291.0,,,,,,,
US,North Carolina,2020-07-30,134,123690,1922,,1239.0,,,,,,,
US,North Carolina,2020-07-31,135,125678,1942,,1229.0,,,,,,,
US,North Carolina,2020-08-01,136,127080,1979,,1151.0,,,,,,,
US,North Carolina,2020-08-02,137,128450,1983,,1142.0,,,,,,,
US,North Carolina,2020-08-03,138,130030,2043,,1057.0,,,,,,,
US,North Carolina,2020-08-04,139,131257,2061,,1166.0,,,,,,,
US,North Carolina,2020-08-05,140,133210,2085,,1167.0,,,,,,,
US,North Carolina,2020-08-06,141,135076,2126,,1147.0,,,,,,,
US,North Carolina,2020-08-07,142,136862,2160,,1123.0,,,,,,,
US,North Carolina,2020-08-08,143,138227,2184,,1129.0,,,,,,,
US,North Carolina,2020-08-09,144,139040,2192,,1109.0,,,,,,,
US,North Carolina,2020-08-10,145,140375,2199,,1111.0,,,,,,,
US,North Carolina,2020-08-11,146,141736,2238,,1122.0,,,,,,,
US,North Carolina,2020-08-12,147,143513,2280,,1062.0,,,,,,,
US,North Carolina,2020-08-13,148,145082,2287,,1070.0,,,,,,,
US,North Carolina,2020-08-14,149,146679,2313,,1049.0,,,,,,,
US,North Carolina,2020-08-15,150,148020,2343,,1032.0,,,,,,,
US,North Carolina,2020-08-16,151,148906,2347,,934.0,,,,,,,
US,North Carolina,2020-08-17,152,150163,2348,,980.0,,,,,,,
US,North Carolina,2020-08-18,153,151542,2396,,1026.0,,,,,,,
US,North Carolina,2020-08-19,154,153591,2431,,1001.0,,,,,,,
US,North Carolina,2020-08-20,155,155580,2465,,1023.0,,,,,,,
US,North Carolina,2020-08-21,156,157370,2494,,1015.0,,,,,,,
US,North Carolina,2020-08-22,157,158889,2521,,996.0,,,,,,,
US,North Carolina,2020-08-23,158,160106,2531,,898.0,,,,,,,
US,North Carolina,2020-08-24,159,161601,2535,,948.0,,,,,,,
US,North Carolina,2020-08-25,160,162995,2570,,1000.0,,,,,,,
US,North Carolina,2020-08-26,161,165156,2606,,1004.0,,,,,,,
US,North Carolina,2020-08-27,162,167143,2630,,958.0,,,,,,,
US,North Carolina,2020-08-28,163,168682,2652,,970.0,,,,,,,
US,North Carolina,2020-08-29,164,170377,2683,,965.0,,,,,,,
US,North Carolina,2020-08-30,165,171487,2692,,917.0,,,,,,,
US,North Carolina,2020-08-31,166,172879,2702,,923.0,,,,,,,
US,North Carolina,2020-09-01,167,174221,2741,,946.0,,,,,,,
US,North Carolina,2020-09-02,168,176173,2779,,858.0,,,,,,,
US,North Carolina,2020-09-03,169,177877,2803,,858.0,,,,,,,
US,North Carolina,2020-09-04,170,179534,2839,,955.0,,,,,,,
US,North Carolina,2020-09-05,171,180695,2889,,831.0,,,,,,,
US,North Carolina,2020-09-06,172,181517,2890,,830.0,,,,,,,
US,North Carolina,2020-09-07,173,182334,2897,,765.0,,,,,,,
US,North Carolina,2020-09-08,174,183399,2909,,827.0,,,,,,,
US,North Carolina,2020-09-09,175,184649,2958,,916.0,,,,,,,
US,North Carolina,2020-09-10,176,186339,2990,,928.0,,,,,,,
US,North Carolina,2020-09-11,177,187841,3023,,938.0,,,,,,,
US,North Carolina,2020-09-12,178,188945,3047,,870.0,,,,,,,
US,North Carolina,2020-09-13,179,189768,3052,,831.0,,,,,,,
US,North Carolina,2020-09-14,180,191028,3060,,895.0,,,,,,,
US,North Carolina,2020-09-15,181,192394,3111,,916.0,,,,,,,
US,North Carolina,2020-09-16,182,194062,3149,,918.0,,,,,,,
US,North Carolina,2020-09-17,183,195610,3180,,894.0,,,,,,,
US,North Carolina,2020-09-18,184,197128,3207,,904.0,,,,,,,
US,North Carolina,2020-09-19,185,198266,3235,,882.0,,,,,,,
US,North Carolina,2020-09-20,186,199085,3243,,889.0,,,,,,,
US,North Carolina,2020-09-21,187,200287,3247,,885.0,,,,,,,
US,North Carolina,2020-09-22,188,201411,3286,,905.0,,,,,,,
US,North Carolina,2020-09-23,189,203166,3316,,912.0,,,,,,,
US,North Carolina,2020-09-24,190,204875,3356,,902.0,,,,,,,
US,North Carolina,2020-09-25,191,206549,3409,,903.0,,,,,,,
US,North Carolina,2020-09-26,192,207774,3440,,914.0,,,,,,,
US,North Carolina,2020-09-27,193,208566,3441,,917.0,,,,,,,
US,North Carolina,2020-09-28,194,209718,3445,,897.0,,,,,,,
US,North Carolina,2020-09-29,195,210543,3494,,950.0,,,,,,,
US,North Carolina,2020-09-30,196,210632,3532,,956.0,,,,,,,
US,North Carolina,2020-10-01,197,212898,3579,,939.0,,,,,,,
US,North Carolina,2020-10-02,198,214684,3608,,921.0,,,,,,,
US,North Carolina,2020-10-03,199,216886,3629,,921.0,,,,,,,
US,North Carolina,2020-10-04,200,217496,3634,,907.0,,,,,,,
US,North Carolina,2020-10-05,201,219754,3637,,971.0,,,,,,,
US,North Carolina,2020-10-06,202,221258,3670,,1013.0,,,,,,,
US,North Carolina,2020-10-07,203,222969,3693,,1028.0,,,,,,,
US,North Carolina,2020-10-08,204,225397,3722,,1051.0,,,,,,,
US,North Carolina,2020-10-09,205,227431,3747,,1065.0,,,,,,,
US,North Carolina,2020-10-10,206,229752,3765,,1034.0,,,,,,,
US,North Carolina,2020-10-11,207,231471,3770,,1046.0,,,,,,,
US,North Carolina,2020-10-12,208,232747,3773,,1109.0,,,,,,,
US,North Carolina,2020-10-13,209,234481,3816,,1103.0,,,,,,,
US,North Carolina,2020-10-14,210,236407,3856,,1152.0,,,,,,,
US,North Carolina,2020-10-15,211,238939,3874,,1140.0,,,,,,,
US,North Carolina,2020-10-16,212,241623,3910,,1148.0,,,,,,,
US,North Carolina,2020-10-17,213,243725,3929,,1140.0,,,,,,,
US,North Carolina,2020-10-18,214,246028,3934,,1129.0,,,,,,,
US,North Carolina,2020-10-19,215,247172,3939,,1142.0,,,,,,,
US,North Carolina,2020-10-20,216,248750,3992,,1203.0,,,,,,,
US,North Carolina,2020-10-21,217,250592,4032,,1219.0,,,,,,,
US,North Carolina,2020-10-22,218,252992,4082,,1205.0,,,,,,,
US,North Carolina,2020-10-23,219,255708,4114,,1181.0,,,,,,,
US,North Carolina,2020-10-24,220,258292,4144,,1182.0,,,,,,,
US,North Carolina,2020-10-25,221,260099,4157,,1148.0,,,,,,,
US,North Carolina,2020-10-26,222,261742,4170,,1193.0,,,,,,,
US,North Carolina,2020-10-27,223,263883,4211,,1214.0,,,,,,,
US,North Carolina,2020-10-28,224,266136,4245,,1193.0,,,,,,,
US,North Carolina,2020-10-29,225,269021,4283,,1181.0,,,,,,,
US,North Carolina,2020-10-30,226,271830,4332,,1196.0,,,,,,,
US,North Carolina,2020-10-31,227,274635,4378,,1184.0,,,,,,,
US,North Carolina,2020-11-01,228,276692,4383,,1122.0,,,,,,,
US,North Carolina,2020-11-02,229,278028,4390,,1146.0,,,,,,,
US,North Carolina,2020-11-03,230,280377,4457,,1175.0,,,,,,,
US,North Carolina,2020-11-04,231,282802,4507,,1186.0,,,,,,,
US,North Carolina,2020-11-05,232,285661,4548,,1193.0,,,,,,,
US,North Carolina,2020-11-06,233,288569,4582,,1161.0,,,,,,,
US,North Carolina,2020-11-07,234,291245,4605,,1196.0,,,,,,,
US,North Carolina,2020-11-08,235,293339,4607,,1147.0,,,,,,,
US,North Carolina,2020-11-09,236,294860,4615,,1169.0,,,,,,,
US,North Carolina,2020-11-10,237,297442,4660,,1230.0,,,,,,,
US,North Carolina,2020-11-11,238,300561,4698,,1246.0,,,,,,,
US,North Carolina,2020-11-12,239,303454,4706,,1279.0,,,,,,,
US,North Carolina,2020-11-13,240,305233,4720,,1423.0,,,,,,,
US,North Carolina,2020-11-14,241,309118,4756,,1425.0,,,,,,,
US,North Carolina,2020-11-15,242,312235,4806,,1395.0,,,,,,,
US,North Carolina,2020-11-16,243,314207,4814,,1424.0,,,,,,,
US,North Carolina,2020-11-17,244,317495,4852,,1501.0,,,,,,,
US,North Carolina,2020-11-18,245,320862,4898,,1537.0,,,,,,,
US,North Carolina,2020-11-19,246,325158,4936,,1538.0,,,,,,,
US,North Carolina,2020-11-20,247,328846,4979,,1571.0,,,,,,,
US,North Carolina,2020-11-21,248,332261,5005,,1590.0,,,,,,,
US,North Carolina,2020-11-22,249,336775,5034,,1571.0,,,,,,,
US,North Carolina,2020-11-23,250,339194,5039,,1601.0,,,,,,,
US,North Carolina,2020-11-24,251,342294,5074,,1724.0,,,,,,,
US,North Carolina,2020-11-25,252,346506,5138,,1811.0,,,,,,,
US,North Carolina,2020-11-26,253,346506,5138,,1811.0,,,,,,,
US,North Carolina,2020-11-27,254,354514,5210,,1780.0,,,,,,,
US,North Carolina,2020-11-28,255,357958,5219,,1840.0,,,,,,,
US,North Carolina,2020-11-29,256,361778,5240,,1885.0,,,,,,,
US,North Carolina,2020-11-30,257,364512,5261,,1966.0,,,,,,,
US,North Carolina,2020-12-01,258,367395,5284,,2033.0,,,,,,,
US,North Carolina,2020-12-02,259,371594,5366,,2039.0,,,,,,,
US,North Carolina,2020-12-03,260,377231,5410,,2101.0,,,,,,,
US,North Carolina,2020-12-04,261,382534,5467,,2157.0,,,,,,,
US,North Carolina,2020-12-05,262,388552,5516,,2171.0,,,,,,,
US,North Carolina,2020-12-06,263,394990,5543,,2191.0,,,,,,,
US,North Carolina,2020-12-07,264,399362,5560,,2240.0,,,,,,,
US,North Carolina,2020-12-08,265,404032,5605,,2373.0,,,,,,,
US,North Carolina,2020-12-09,266,410527,5661,,2440.0,,,,,,,
US,North Carolina,2020-12-10,267,416083,5714,,2444.0,,,,,,,
US,North Carolina,2020-12-11,268,423623,5752,,2514.0,,,,,,,
US,North Carolina,2020-12-12,269,429776,5796,,2577.0,,,,,,,
US,North Carolina,2020-12-13,270,436595,5823,,2520.0,,,,,,,
US,North Carolina,2020-12-14,271,441365,5855,,2553.0,,,,,,,
US,North Carolina,2020-12-15,272,446601,5881,,2735.0,,,,,,,
US,North Carolina,2020-12-16,273,451874,5979,,2811.0,,,,,,,
US,North Carolina,2020-12-17,274,457660,6065,,2804.0,,,,,,,
US,North Carolina,2020-12-18,275,466104,6125,,2824.0,,,,,,,
US,North Carolina,2020-12-19,276,472268,6184,,2846.0,,,,,,,
US,North Carolina,2020-12-20,277,479168,6224,,2748.0,,,,,,,
US,North Carolina,2020-12-21,278,483647,6240,,2817.0,,,,,,,
US,North Carolina,2020-12-22,279,488902,6291,,3001.0,,,,,,,
US,North Carolina,2020-12-23,280,494511,6360,,3043.0,,,,,,,
US,North Carolina,2020-12-24,281,494511,6360,,3043.0,,,,,,,
US,North Carolina,2020-12-25,282,494511,6360,,3043.0,,,,,,,
US,North Carolina,2020-12-26,283,513930,6526,,3023.0,,,,,,,
US,North Carolina,2020-12-27,284,516828,6549,,3123.0,,,,,,,
US,North Carolina,2020-12-28,285,520716,6561,,3192.0,,,,,,,
US,North Carolina,2020-12-29,286,524279,6574,,3377.0,,,,,,,
US,North Carolina,2020-12-30,287,532830,6729,,3339.0,,,,,,,
US,North Carolina,2020-12-31,288,539545,6748,,3472.0,,,,,,,
US,North Carolina,2021-01-01,289,539545,6748,,3472.0,,,,,,,
US,North Carolina,2021-01-02,290,558437,6892,,3479.0,,,,,,,
US,North Carolina,2021-01-03,291,564924,6910,,3576.0,,,,,,,
US,North Carolina,2021-01-04,292,570111,6941,,3635.0,,,,,,,
US,North Carolina,2021-01-05,293,575396,6996,,3781.0,,,,,,,
US,North Carolina,2021-01-06,294,582348,7076,,3893.0,,,,,,,
US,North Carolina,2021-01-07,295,592746,7213,,3960.0,,,,,,,
US,North Carolina,2021-01-08,296,602774,7328,,3960.0,,,,,,,
US,North Carolina,2021-01-09,297,614355,7425,,3871.0,,,,,,,
US,North Carolina,2021-01-10,298,623188,7567,,3774.0,,,,,,,
US,North Carolina,2021-01-11,299,629124,7578,,3843.0,,,,,,,
US,North Carolina,2021-01-12,300,635975,7638,,3940.0,,,,,189213.0,19293.0,0.0
US,North Carolina,2021-01-13,301,641073,7745,,3951.0,,,,,228686.0,35148.0,55328.0
US,North Carolina,2021-01-14,302,650926,7825,,3990.0,,,,,233038.0,35148.0,28301.0
US,North Carolina,2021-01-15,303,659840,7933,,3916.0,,,,,259859.0,42790.0,30405.0
US,North Carolina,2021-01-16,304,667826,8016,,3895.0,,,,,259859.0,42790.0,28926.0
US,North Carolina,2021-01-17,305,674637,8083,,3862.0,,,,,259859.0,42790.0,28038.0
US,North Carolina,2021-01-18,306,674637,8083,,3862.0,,,,,259859.0,42790.0,27447.0
US,North Carolina,2021-01-19,307,684497,8139,,3881.0,,,,,346533.0,54012.0,27024.0
US,North Carolina,2021-01-20,308,690912,8200,,3740.0,,,,,368818.0,58407.0,22935.0
US,North Carolina,2021-01-21,309,698099,8339,,3666.0,,,,,406257.0,66736.0,29296.0
US,North Carolina,2021-01-22,310,705535,8464,,3512.0,,,,,450144.0,74427.0,31727.0
US,North Carolina,2021-01-23,311,712716,8586,,3416.0,,,,,497387.0,79197.0,35671.0
US,North Carolina,2021-01-24,312,718812,8695,,3303.0,,,,,552194.0,83752.0,40662.0
US,North Carolina,2021-01-25,313,723445,8720,,3287.0,,,,,589436.0,86064.0,42821.0
US,North Carolina,2021-01-26,314,727423,8776,,3368.0,,,,,611853.0,87292.0,42706.0
US,North Carolina,2021-01-27,315,733010,8915,,3305.0,,,,,627980.0,88145.0,41324.0
US,North Carolina,2021-01-28,316,739500,9046,,3238.0,,,,,728551.0,120480.0,53788.0
US,North Carolina,2021-01-29,317,746459,9157,,3048.0,,,,,729507.0,120946.0,46616.0
US,North Carolina,2021-01-30,318,752627,9287,,2883.0,,,,,762635.0,135263.0,45961.0
US,North Carolina,2021-01-31,319,757526,9335,,2782.0,,,,,800782.0,149906.0,45031.0
US,North Carolina,2021-02-01,320,761302,9342,,2781.0,,,,,818858.0,155824.0,42815.0
US,North Carolina,2021-02-02,321,764228,9409,,2741.0,,,,,819119.0,155973.0,39490.0
US,North Carolina,2021-02-03,322,776307,9578,,2706.0,,,,,855450.0,170087.0,44276.0
US,North Carolina,2021-02-04,323,781802,9728,,2630.0,,,,,875375.0,186914.0,30525.0
US,North Carolina,2021-02-05,324,787349,9841,,2523.0,,,,,902198.0,206642.0,36979.0
US,North Carolina,2021-02-06,325,791521,9926,,2468.0,,,,,939554.0,230372.0,38929.0
US,North Carolina,2021-02-07,326,796195,9983,,2378.0,,,,,979112.0,262031.0,41555.0
US,North Carolina,2021-02-08,327,799279,9991,,2339.0,,,,,999151.0,273763.0,42660.0
US,North Carolina,2021-02-09,328,802065,10046,,2374.0,,,,,1005714.0,280303.0,44477.0
US,North Carolina,2021-02-10,329,805898,10181,,2291.0,,,,,1033527.0,300991.0,44199.0
US,North Carolina,2021-02-11,330,810466,10294,,2185.0,,,,,1050246.0,330758.0,45597.0
US,North Carolina,2021-02-12,331,814594,10376,,2151.0,,,,,1075646.0,370032.0,48191.0
