country,province,date,day_since100,case_cnt,death_cnt,new_hospitalization,total_hospitalization,new_icu,total_icu,new_recovered,total_recovered
US,Kansas,2020-01-22,-63,0,0,,,,,,
US,Kansas,2020-01-23,-62,0,0,,,,,,
US,Kansas,2020-01-24,-61,0,0,,,,,,
US,Kansas,2020-01-25,-60,0,0,,,,,,
US,Kansas,2020-01-26,-59,0,0,,,,,,
US,Kansas,2020-01-27,-58,0,0,,,,,,
US,Kansas,2020-01-28,-57,0,0,,,,,,
US,Kansas,2020-01-29,-56,0,0,,,,,,
US,Kansas,2020-01-30,-55,0,0,,,,,,
US,Kansas,2020-01-31,-54,0,0,,,,,,
US,Kansas,2020-02-01,-53,0,0,,,,,,
US,Kansas,2020-02-02,-52,0,0,,,,,,
US,Kansas,2020-02-03,-51,0,0,,,,,,
US,Kansas,2020-02-04,-50,0,0,,,,,,
US,Kansas,2020-02-05,-49,0,0,,,,,,
US,Kansas,2020-02-06,-48,0,0,,,,,,
US,Kansas,2020-02-07,-47,0,0,,,,,,
US,Kansas,2020-02-08,-46,0,0,,,,,,
US,Kansas,2020-02-09,-45,0,0,,,,,,
US,Kansas,2020-02-10,-44,0,0,,,,,,
US,Kansas,2020-02-11,-43,0,0,,,,,,
US,Kansas,2020-02-12,-42,0,0,,,,,,
US,Kansas,2020-02-13,-41,0,0,,,,,,
US,Kansas,2020-02-14,-40,0,0,,,,,,
US,Kansas,2020-02-15,-39,0,0,,,,,,
US,Kansas,2020-02-16,-38,0,0,,,,,,
US,Kansas,2020-02-17,-37,0,0,,,,,,
US,Kansas,2020-02-18,-36,0,0,,,,,,
US,Kansas,2020-02-19,-35,0,0,,,,,,
US,Kansas,2020-02-20,-34,0,0,,,,,,
US,Kansas,2020-02-21,-33,0,0,,,,,,
US,Kansas,2020-02-22,-32,0,0,,,,,,
US,Kansas,2020-02-23,-31,0,0,,,,,,
US,Kansas,2020-02-24,-30,0,0,,,,,,
US,Kansas,2020-02-25,-29,0,0,,,,,,
US,Kansas,2020-02-26,-28,0,0,,,,,,
US,Kansas,2020-02-27,-27,0,0,,,,,,
US,Kansas,2020-02-28,-26,0,0,,,,,,
US,Kansas,2020-02-29,-25,0,0,,,,,,
US,Kansas,2020-03-01,-24,0,0,,,,,,
US,Kansas,2020-03-02,-23,0,0,,,,,,
US,Kansas,2020-03-03,-22,0,0,,,,,,
US,Kansas,2020-03-04,-21,0,0,,,,,,
US,Kansas,2020-03-05,-20,0,0,,,,,,
US,Kansas,2020-03-06,-19,0,0,,,,,,
US,Kansas,2020-03-07,-18,0,0,,,,,,
US,Kansas,2020-03-08,-17,1,0,,,,,,
US,Kansas,2020-03-09,-16,1,0,,,,,,
US,Kansas,2020-03-10,-15,1,0,,,,,,
US,Kansas,2020-03-11,-14,1,0,,,,,,
US,Kansas,2020-03-12,-13,4,0,,,,,,
US,Kansas,2020-03-13,-12,6,1,,,,,,
US,Kansas,2020-03-14,-11,8,1,,,,,,
US,Kansas,2020-03-15,-10,8,1,,,,,,
US,Kansas,2020-03-16,-9,11,1,,,,,,
US,Kansas,2020-03-17,-8,18,1,,,,,,
US,Kansas,2020-03-18,-7,22,1,,,,,,
US,Kansas,2020-03-19,-6,35,1,,,,,,
US,Kansas,2020-03-20,-5,48,1,,,,,,
US,Kansas,2020-03-21,-4,57,2,,,,,,
US,Kansas,2020-03-22,-3,65,2,,,,,,
US,Kansas,2020-03-23,-2,84,2,,,,,,
US,Kansas,2020-03-24,-1,100,2,,,,,,
US,Kansas,2020-03-25,0,134,3,,,,,,
US,Kansas,2020-03-26,1,172,3,,,,,,
US,Kansas,2020-03-27,2,206,4,,,,,,
US,Kansas,2020-03-28,3,266,4,,,,,,
US,Kansas,2020-03-29,4,330,7,,,,,,
US,Kansas,2020-03-30,5,372,8,,,,,,
US,Kansas,2020-03-31,6,434,9,,,,,,
US,Kansas,2020-04-01,7,485,10,,,,,,
US,Kansas,2020-04-02,8,553,12,,,,,,
US,Kansas,2020-04-03,9,629,18,,,,,,
US,Kansas,2020-04-04,10,698,21,,,,,,
US,Kansas,2020-04-05,11,751,22,,,,,,
US,Kansas,2020-04-06,12,849,25,,,,,,
US,Kansas,2020-04-07,13,912,29,,,,,,
US,Kansas,2020-04-08,14,1046,34,,,,,,
US,Kansas,2020-04-09,15,1116,42,,,,,,
US,Kansas,2020-04-10,16,1117,42,,,,,,
US,Kansas,2020-04-11,17,1275,55,,,,,,
US,Kansas,2020-04-12,18,1344,56,,,,,,
US,Kansas,2020-04-13,19,1390,62,,,,,,
US,Kansas,2020-04-14,20,1441,69,,,,,,
US,Kansas,2020-04-15,21,1504,71,,,,,,
US,Kansas,2020-04-16,22,1615,80,,,,,,
US,Kansas,2020-04-17,23,1730,82,,,,,,
US,Kansas,2020-04-18,24,1821,85,,,,,,
US,Kansas,2020-04-19,25,1905,93,,,,,,
US,Kansas,2020-04-20,26,2048,102,,,,,,
US,Kansas,2020-04-21,27,2164,109,,,,,,
US,Kansas,2020-04-22,28,2331,112,,,,,,
US,Kansas,2020-04-23,29,2721,113,,,,,,
US,Kansas,2020-04-24,30,2959,118,,,,,,
US,Kansas,2020-04-25,31,3135,120,,,,,,
US,Kansas,2020-04-26,32,3277,121,,,,,,
US,Kansas,2020-04-27,33,3473,126,,,,,,
US,Kansas,2020-04-28,34,3652,127,,,,,,
US,Kansas,2020-04-29,35,3839,134,,,,,,
US,Kansas,2020-04-30,36,4413,134,,,,,,
US,Kansas,2020-05-01,37,4634,140,,,,,,
US,Kansas,2020-05-02,38,4885,142,,,,,,
US,Kansas,2020-05-03,39,5156,144,,,,,,
US,Kansas,2020-05-04,40,5383,156,,,,,,
US,Kansas,2020-05-05,41,5648,161,,,,,,
US,Kansas,2020-05-06,42,5993,164,,,,,,
US,Kansas,2020-05-07,43,6332,165,,,,,,
US,Kansas,2020-05-08,44,6667,168,,,,,,
US,Kansas,2020-05-09,45,6829,174,,,,,,
US,Kansas,2020-05-10,46,6951,174,,,,,,
US,Kansas,2020-05-11,47,7159,180,,,,,,
US,Kansas,2020-05-12,48,7240,184,,,,,,
US,Kansas,2020-05-13,49,7518,188,,,,,,
US,Kansas,2020-05-14,50,7705,189,,,,,,
US,Kansas,2020-05-15,51,7886,193,,,,,,
US,Kansas,2020-05-16,52,7939,195,,,,,,
US,Kansas,2020-05-17,53,7953,195,,,,,,
US,Kansas,2020-05-18,54,8303,198,,,,,,
US,Kansas,2020-05-19,55,8353,199,,,,,,
US,Kansas,2020-05-20,56,8507,202,,,,,,
US,Kansas,2020-05-21,57,8625,204,,,,,,
US,Kansas,2020-05-22,58,8909,205,,,,,,
US,Kansas,2020-05-23,59,8946,205,,,,,,
US,Kansas,2020-05-24,60,9004,205,,,,,,
US,Kansas,2020-05-25,61,9125,207,,,,,,
US,Kansas,2020-05-26,62,9199,210,,,,,,
US,Kansas,2020-05-27,63,9291,213,,,,,,
US,Kansas,2020-05-28,64,9371,214,,,,,,
US,Kansas,2020-05-29,65,9662,215,,,,,,
US,Kansas,2020-05-30,66,9690,215,,,,,,
US,Kansas,2020-05-31,67,9700,215,,,,,,
US,Kansas,2020-06-01,68,9920,217,,,,,,
US,Kansas,2020-06-02,69,9965,222,,,,,,
US,Kansas,2020-06-03,70,10092,226,,,,,,
US,Kansas,2020-06-04,71,10167,227,,,,,,
US,Kansas,2020-06-05,72,10306,232,,,,,,
US,Kansas,2020-06-06,73,10361,233,,,,,,
US,Kansas,2020-06-07,74,10406,233,,,,,,
US,Kansas,2020-06-08,75,10544,236,,,,,,
US,Kansas,2020-06-09,76,10609,237,,,,,,
US,Kansas,2020-06-10,77,10750,240,,,,,,
US,Kansas,2020-06-11,78,10823,243,,,,,,
US,Kansas,2020-06-12,79,10973,243,,,,,,
US,Kansas,2020-06-13,80,11020,245,,,,,,
US,Kansas,2020-06-14,81,11101,245,,,,,,
US,Kansas,2020-06-15,82,11319,246,,,,,,
US,Kansas,2020-06-16,83,11411,246,,,,,,
US,Kansas,2020-06-17,84,11644,247,,,,,,
US,Kansas,2020-06-18,85,11753,251,,,,,,
US,Kansas,2020-06-19,86,12021,253,,,,,,
US,Kansas,2020-06-20,87,12097,256,,,,,,
US,Kansas,2020-06-21,88,12136,257,,,,,,
US,Kansas,2020-06-22,89,12428,258,,,,,,
US,Kansas,2020-06-23,90,12537,260,,,,,,
US,Kansas,2020-06-24,91,12930,260,,,,,,
US,Kansas,2020-06-25,92,13107,262,,,,,,
US,Kansas,2020-06-26,93,13462,265,,,,,,
US,Kansas,2020-06-27,94,13617,268,,,,,,
US,Kansas,2020-06-28,95,13847,269,,,,,,
US,Kansas,2020-06-29,96,14209,273,,,,,,
US,Kansas,2020-06-30,97,14370,273,,,,,,
US,Kansas,2020-07-01,98,14830,277,,,,,,
US,Kansas,2020-07-02,99,15002,280,,,,,,
US,Kansas,2020-07-03,100,15659,282,,,,,,
US,Kansas,2020-07-04,101,15911,283,,,,,,
US,Kansas,2020-07-05,102,16081,284,,,,,,
US,Kansas,2020-07-06,103,16638,285,,,,,,
US,Kansas,2020-07-07,104,16860,289,,,,,,
US,Kansas,2020-07-08,105,17332,289,,,,,,
US,Kansas,2020-07-09,106,17785,293,,,,,,
US,Kansas,2020-07-10,107,18303,293,,,,,,
US,Kansas,2020-07-11,108,18687,295,,,,,,
US,Kansas,2020-07-12,109,18981,297,,,,,,
US,Kansas,2020-07-13,110,19645,298,,,,,,
US,Kansas,2020-07-14,111,19887,299,,,,,,
US,Kansas,2020-07-15,112,20349,304,,,,,,
US,Kansas,2020-07-16,113,20817,305,,,,,,
US,Kansas,2020-07-17,114,21388,306,,,,,,
US,Kansas,2020-07-18,115,21693,308,,,,,,
US,Kansas,2020-07-19,116,21996,309,,,,,,
US,Kansas,2020-07-20,117,22656,312,,,,,,
US,Kansas,2020-07-21,118,22929,316,,,,,,
US,Kansas,2020-07-22,119,23481,321,,,,,,
US,Kansas,2020-07-23,120,23956,322,,,,,,
US,Kansas,2020-07-24,121,24554,330,,,,,,
US,Kansas,2020-07-25,122,25009,329,,,,,,
US,Kansas,2020-07-26,123,25290,331,,,,,,
US,Kansas,2020-07-27,124,25804,333,,,,,,
US,Kansas,2020-07-28,125,26058,340,,,,,,
US,Kansas,2020-07-29,126,26591,349,,,,,,
US,Kansas,2020-07-30,127,26885,357,,,,,,
US,Kansas,2020-07-31,128,27364,358,,,,,,
US,Kansas,2020-08-01,129,27592,358,,,,,,
US,Kansas,2020-08-02,130,27871,361,,,,,,
US,Kansas,2020-08-03,131,28432,367,,,,,,
US,Kansas,2020-08-04,132,28782,368,,,,,,
US,Kansas,2020-08-05,133,29256,372,,,,,,
US,Kansas,2020-08-06,134,29617,378,,,,,,
US,Kansas,2020-08-07,135,30137,379,,,,,,
US,Kansas,2020-08-08,136,30463,380,,,,,,
US,Kansas,2020-08-09,137,30662,380,,,,,,
US,Kansas,2020-08-10,138,31183,386,,,,,,
US,Kansas,2020-08-11,139,31468,393,,,,,,
US,Kansas,2020-08-12,140,32097,397,,,,,,
US,Kansas,2020-08-13,141,32484,403,,,,,,
US,Kansas,2020-08-14,142,33030,404,,,,,,
US,Kansas,2020-08-15,143,33885,406,,,,,,
US,Kansas,2020-08-16,144,33885,406,,,,,,
US,Kansas,2020-08-17,145,34614,406,,,,,,
US,Kansas,2020-08-18,146,34874,411,,,,,,
US,Kansas,2020-08-19,147,35419,415,,,,,,
US,Kansas,2020-08-20,148,35907,419,,,,,,
US,Kansas,2020-08-21,149,36895,426,,,,,,
US,Kansas,2020-08-22,150,37388,426,,,,,,
US,Kansas,2020-08-23,151,37658,426,,,,,,
US,Kansas,2020-08-24,152,38546,429,,,,,,
US,Kansas,2020-08-25,153,38861,430,,,,,,
US,Kansas,2020-08-26,154,39880,442,,,,,,
