country,province,date,day_since100,case_cnt,death_cnt,new_hospitalization,total_hospitalization,new_icu,total_icu,new_recovered,total_recovered
Iran,,2020-01-22,-35,0,0,,,,,,
Iran,,2020-01-23,-34,0,0,,,,,,
Iran,,2020-01-24,-33,0,0,,,,,,
Iran,,2020-01-25,-32,0,0,,,,,,
Iran,,2020-01-26,-31,0,0,,,,,,
Iran,,2020-01-27,-30,0,0,,,,,,
Iran,,2020-01-28,-29,0,0,,,,,,
Iran,,2020-01-29,-28,0,0,,,,,,
Iran,,2020-01-30,-27,0,0,,,,,,
Iran,,2020-01-31,-26,0,0,,,,,,
Iran,,2020-02-01,-25,0,0,,,,,,
Iran,,2020-02-02,-24,0,0,,,,,,
Iran,,2020-02-03,-23,0,0,,,,,,
Iran,,2020-02-04,-22,0,0,,,,,,
Iran,,2020-02-05,-21,0,0,,,,,,
Iran,,2020-02-06,-20,0,0,,,,,,
Iran,,2020-02-07,-19,0,0,,,,,,
Iran,,2020-02-08,-18,0,0,,,,,,
Iran,,2020-02-09,-17,0,0,,,,,,
Iran,,2020-02-10,-16,0,0,,,,,,
Iran,,2020-02-11,-15,0,0,,,,,,
Iran,,2020-02-12,-14,0,0,,,,,,
Iran,,2020-02-13,-13,0,0,,,,,,
Iran,,2020-02-14,-12,0,0,,,,,,
Iran,,2020-02-15,-11,0,0,,,,,,
Iran,,2020-02-16,-10,0,0,,,,,,
Iran,,2020-02-17,-9,0,0,,,,,,
Iran,,2020-02-18,-8,0,0,,,,,,
Iran,,2020-02-19,-7,2,2,,,,,,
Iran,,2020-02-20,-6,5,2,,,,,,
Iran,,2020-02-21,-5,18,4,,,,,,
Iran,,2020-02-22,-4,28,5,,,,,,
Iran,,2020-02-23,-3,43,8,,,,,,
Iran,,2020-02-24,-2,61,12,,,,,,
Iran,,2020-02-25,-1,95,16,,,,,,
Iran,,2020-02-26,0,139,19,,,,,,
Iran,,2020-02-27,1,245,26,,,,,,
Iran,,2020-02-28,2,388,34,,,,,,
Iran,,2020-02-29,3,593,43,,,,,,
Iran,,2020-03-01,4,978,54,,,,,,
Iran,,2020-03-02,5,1501,66,,,,,,
Iran,,2020-03-03,6,2336,77,,,,,,
Iran,,2020-03-04,7,2922,92,,,,,,
Iran,,2020-03-05,8,3513,107,,,,,,
Iran,,2020-03-06,9,4747,124,,,,,,
Iran,,2020-03-07,10,5823,145,,,,,,
Iran,,2020-03-08,11,6566,194,,,,,,
Iran,,2020-03-09,12,7161,237,,,,,,
Iran,,2020-03-10,13,8042,291,,,,,,
Iran,,2020-03-11,14,9000,354,,,,,,
Iran,,2020-03-12,15,10075,429,,,,,,
Iran,,2020-03-13,16,11364,514,,,,,,
Iran,,2020-03-14,17,12729,611,,,,,,
Iran,,2020-03-15,18,13938,724,,,,,,
Iran,,2020-03-16,19,14991,853,,,,,,
Iran,,2020-03-17,20,16169,988,,,,,,
Iran,,2020-03-18,21,17361,1135,,,,,,
Iran,,2020-03-19,22,18407,1284,,,,,,
Iran,,2020-03-20,23,19644,1433,,,,,,
Iran,,2020-03-21,24,20610,1556,,,,,,
Iran,,2020-03-22,25,21638,1685,,,,,,
Iran,,2020-03-23,26,23049,1812,,,,,,
Iran,,2020-03-24,27,24811,1934,,,,,,
Iran,,2020-03-25,28,27017,2077,,,,,,
Iran,,2020-03-26,29,29406,2234,,,,,,
Iran,,2020-03-27,30,32332,2378,,,,,,
Iran,,2020-03-28,31,35408,2517,,,,,,
Iran,,2020-03-29,32,38309,2640,,,,,,
Iran,,2020-03-30,33,41495,2757,,,,,,
Iran,,2020-03-31,34,44605,2898,,,,,,
Iran,,2020-04-01,35,47593,3036,,,,,,
Iran,,2020-04-02,36,50468,3160,,,,,,
Iran,,2020-04-03,37,53183,3294,,,,,,
Iran,,2020-04-04,38,55743,3452,,,,,,
Iran,,2020-04-05,39,58226,3603,,,,,,
Iran,,2020-04-06,40,60500,3739,,,,,,
Iran,,2020-04-07,41,62589,3872,,,,,,
Iran,,2020-04-08,42,64586,3993,,,,,,
Iran,,2020-04-09,43,66220,4110,,,,,,
Iran,,2020-04-10,44,68192,4232,,,,,,
Iran,,2020-04-11,45,70029,4357,,,,,,
Iran,,2020-04-12,46,71686,4474,,,,,,
Iran,,2020-04-13,47,73303,4585,,,,,,
Iran,,2020-04-14,48,74877,4683,,,,,,
Iran,,2020-04-15,49,76389,4777,,,,,,
Iran,,2020-04-16,50,77995,4869,,,,,,
Iran,,2020-04-17,51,79494,4958,,,,,,
Iran,,2020-04-18,52,80868,5031,,,,,,
Iran,,2020-04-19,53,82211,5118,,,,,,
Iran,,2020-04-20,54,83505,5209,,,,,,
Iran,,2020-04-21,55,84802,5297,,,,,,
Iran,,2020-04-22,56,85996,5391,,,,,,
Iran,,2020-04-23,57,87026,5481,,,,,,
Iran,,2020-04-24,58,88194,5574,,,,,,
Iran,,2020-04-25,59,89328,5650,,,,,,
Iran,,2020-04-26,60,90481,5710,,,,,,
Iran,,2020-04-27,61,91472,5806,,,,,,
Iran,,2020-04-28,62,92584,5877,,,,,,
