Continent,Country,Province,Day,Total Detected,Active,Active Hospitalized,Cumulative Hospitalized,Total Detected Deaths,Active Ventilated
Africa,South Africa,Eastern Cape,2020-04-13,104,104,16,16,0,4
Africa,South Africa,Eastern Cape,2020-04-14,136,127,19,20,1,5
Africa,South Africa,Eastern Cape,2020-04-15,161,143,22,24,2,5
Africa,South Africa,Eastern Cape,2020-04-16,182,154,24,27,2,6
Africa,South Africa,Eastern Cape,2020-04-17,203,164,26,30,3,6
Africa,South Africa,Eastern Cape,2020-04-18,224,173,28,34,3,6
Africa,South Africa,Eastern Cape,2020-04-19,245,183,30,37,4,7
Africa,South Africa,Eastern Cape,2020-04-20,268,193,32,40,5,7
Africa,South Africa,Eastern Cape,2020-04-21,293,204,34,44,5,8
Africa,South Africa,Eastern Cape,2020-04-22,319,216,36,48,6,8
Africa,South Africa,Eastern Cape,2020-04-23,347,229,38,52,6,8
Africa,South Africa,Eastern Cape,2020-04-24,378,244,41,57,7,9
Africa,South Africa,Eastern Cape,2020-04-25,410,259,44,62,8,10
Africa,South Africa,Eastern Cape,2020-04-26,446,276,47,67,8,10
Africa,South Africa,Eastern Cape,2020-04-27,483,295,50,72,9,11
Africa,South Africa,Eastern Cape,2020-04-28,523,314,54,78,10,11
Africa,South Africa,Eastern Cape,2020-04-29,566,335,58,85,11,12
Africa,South Africa,Eastern Cape,2020-04-30,612,358,62,92,12,13
Africa,South Africa,Eastern Cape,2020-05-01,660,381,66,99,13,14
Africa,South Africa,Eastern Cape,2020-05-02,712,406,70,107,14,15
Africa,South Africa,Eastern Cape,2020-05-03,766,433,75,115,15,16
Africa,South Africa,Eastern Cape,2020-05-04,824,461,80,124,16,17
Africa,South Africa,Eastern Cape,2020-05-05,885,490,85,133,17,18
Africa,South Africa,Eastern Cape,2020-05-06,950,520,91,142,18,19
Africa,South Africa,Eastern Cape,2020-05-07,1017,551,96,153,20,20
Africa,South Africa,Eastern Cape,2020-05-08,1088,584,102,163,21,21
Africa,South Africa,Eastern Cape,2020-05-09,1163,619,108,174,23,23
Africa,South Africa,Eastern Cape,2020-05-10,1242,654,115,186,24,24
Africa,South Africa,Eastern Cape,2020-05-11,1324,691,121,199,26,25
Africa,South Africa,Eastern Cape,2020-05-12,1409,729,128,211,28,26
Africa,South Africa,Eastern Cape,2020-05-13,1498,767,135,225,30,28
Africa,South Africa,Eastern Cape,2020-05-14,1591,807,142,239,32,29
Africa,South Africa,Eastern Cape,2020-05-15,1687,848,150,253,34,31
Africa,South Africa,Eastern Cape,2020-05-16,1787,890,157,268,36,32
Africa,South Africa,Eastern Cape,2020-05-17,1891,933,165,284,38,34
Africa,South Africa,Eastern Cape,2020-05-18,1998,976,173,300,40,35
Africa,South Africa,Eastern Cape,2020-05-19,2109,1020,181,316,43,37
Africa,South Africa,Eastern Cape,2020-05-20,2224,1065,190,334,45,39
Africa,South Africa,Eastern Cape,2020-05-21,2342,1110,198,351,48,40
Africa,South Africa,Eastern Cape,2020-05-22,2464,1156,207,370,50,42
Africa,South Africa,Eastern Cape,2020-05-23,2589,1201,215,388,53,44
Africa,South Africa,Eastern Cape,2020-05-24,2717,1248,224,407,56,45
Africa,South Africa,Eastern Cape,2020-05-25,2848,1294,233,427,59,47
Africa,South Africa,Eastern Cape,2020-05-26,2982,1340,242,447,62,48
Africa,South Africa,Eastern Cape,2020-05-27,3120,1387,251,468,65,50
Africa,South Africa,Eastern Cape,2020-05-28,3261,1433,259,489,68,52
Africa,South Africa,Eastern Cape,2020-05-29,3404,1479,268,511,71,53
Africa,South Africa,Eastern Cape,2020-05-30,3550,1524,277,532,74,55
Africa,South Africa,Eastern Cape,2020-05-31,3698,1569,286,555,78,57
Africa,South Africa,Eastern Cape,2020-06-01,3849,1614,295,577,81,58
Africa,South Africa,Eastern Cape,2020-06-02,4002,1658,304,600,84,60
Africa,South Africa,Eastern Cape,2020-06-03,4158,1701,312,624,88,61
Africa,South Africa,Eastern Cape,2020-06-04,4315,1744,321,647,91,63
Africa,South Africa,Eastern Cape,2020-06-05,4474,1785,329,671,95,64
Africa,South Africa,Eastern Cape,2020-06-06,4635,1825,337,695,99,66
Africa,South Africa,Eastern Cape,2020-06-07,4797,1864,345,720,103,67
Africa,South Africa,Eastern Cape,2020-06-08,4960,1903,353,744,106,68
Africa,South Africa,Eastern Cape,2020-06-09,5125,1940,361,769,110,70
Africa,South Africa,Eastern Cape,2020-06-10,5291,1975,369,794,114,71
Africa,South Africa,Eastern Cape,2020-06-11,5458,2009,376,819,118,72
Africa,South Africa,Eastern Cape,2020-06-12,5625,2042,383,844,122,73
Africa,South Africa,Eastern Cape,2020-06-13,5792,2072,390,869,126,74
Africa,South Africa,Eastern Cape,2020-06-14,5960,2101,396,894,130,75
Africa,South Africa,Eastern Cape,2020-06-15,6128,2129,402,919,134,76
Africa,South Africa,Free State,2020-04-20,105,75,11,11,5,3
Africa,South Africa,Free State,2020-04-21,105,71,11,11,5,3
Africa,South Africa,Free State,2020-04-22,106,66,10,11,5,2
Africa,South Africa,Free State,2020-04-23,106,63,10,11,5,2
Africa,South Africa,Free State,2020-04-24,107,59,10,12,5,2
Africa,South Africa,Free State,2020-04-25,108,56,9,12,5,2
Africa,South Africa,Free State,2020-04-26,108,53,9,12,5,2
Africa,South Africa,Free State,2020-04-27,109,51,9,12,5,2
Africa,South Africa,Free State,2020-04-28,110,48,8,12,5,2
Africa,South Africa,Free State,2020-04-29,111,46,8,12,5,2
Africa,South Africa,Free State,2020-04-30,112,45,8,12,6,2
Africa,South Africa,Free State,2020-05-01,114,43,8,13,6,2
Africa,South Africa,Free State,2020-05-02,115,42,8,13,6,2
Africa,South Africa,Free State,2020-05-03,117,41,8,13,6,1
Africa,South Africa,Free State,2020-05-04,119,40,8,13,6,1
Africa,South Africa,Free State,2020-05-05,121,39,7,14,6,1
Africa,South Africa,Free State,2020-05-06,123,39,7,14,6,1
Africa,South Africa,Free State,2020-05-07,125,39,7,14,6,1
Africa,South Africa,Free State,2020-05-08,128,39,8,15,6,1
Africa,South Africa,Free State,2020-05-09,131,39,8,15,6,1
Africa,South Africa,Free State,2020-05-10,134,40,8,16,6,1
Africa,South Africa,Free State,2020-05-11,137,41,8,16,6,1
Africa,South Africa,Free State,2020-05-12,141,41,8,17,6,1
Africa,South Africa,Free State,2020-05-13,145,42,8,17,6,2
Africa,South Africa,Free State,2020-05-14,148,44,8,18,6,2
Africa,South Africa,Free State,2020-05-15,153,45,9,18,6,2
Africa,South Africa,Free State,2020-05-16,157,46,9,19,6,2
Africa,South Africa,Free State,2020-05-17,162,48,9,20,6,2
Africa,South Africa,Free State,2020-05-18,166,49,9,20,6,2
Africa,South Africa,Free State,2020-05-19,171,51,10,21,6,2
Africa,South Africa,Free State,2020-05-20,176,53,10,22,6,2
Africa,South Africa,Free State,2020-05-21,182,55,10,23,6,2
Africa,South Africa,Free State,2020-05-22,187,56,11,24,6,2
Africa,South Africa,Free State,2020-05-23,193,58,11,24,6,2
Africa,South Africa,Free State,2020-05-24,199,60,11,25,6,2
Africa,South Africa,Free State,2020-05-25,205,62,12,26,6,2
Africa,South Africa,Free State,2020-05-26,211,64,12,27,6,2
Africa,South Africa,Free State,2020-05-27,217,66,12,28,6,2
Africa,South Africa,Free State,2020-05-28,223,68,13,29,6,2
Africa,South Africa,Free State,2020-05-29,229,70,13,30,6,2
Africa,South Africa,Free State,2020-05-30,236,71,13,31,7,3
Africa,South Africa,Free State,2020-05-31,242,73,14,32,7,3
Africa,South Africa,Free State,2020-06-01,248,75,14,33,7,3
Africa,South Africa,Free State,2020-06-02,255,76,14,34,7,3
Africa,South Africa,Free State,2020-06-03,261,78,15,35,7,3
Africa,South Africa,Free State,2020-06-04,268,79,15,36,7,3
Africa,South Africa,Free State,2020-06-05,274,80,15,37,7,3
Africa,South Africa,Free State,2020-06-06,281,81,15,38,7,3
Africa,South Africa,Free State,2020-06-07,287,82,16,39,7,3
Africa,South Africa,Free State,2020-06-08,293,83,16,39,7,3
Africa,South Africa,Free State,2020-06-09,300,84,16,40,7,3
Africa,South Africa,Free State,2020-06-10,306,85,16,41,7,3
Africa,South Africa,Free State,2020-06-11,312,85,16,42,7,3
Africa,South Africa,Free State,2020-06-12,318,86,17,43,7,3
Africa,South Africa,Free State,2020-06-13,324,86,17,44,7,3
Africa,South Africa,Free State,2020-06-14,329,86,17,45,7,3
Africa,South Africa,Free State,2020-06-15,335,86,17,46,7,3
Africa,South Africa,Gauteng,2020-03-20,109,109,16,16,0,4
Africa,South Africa,Gauteng,2020-03-21,141,135,21,21,0,5
Africa,South Africa,Gauteng,2020-03-22,170,158,24,26,0,6
Africa,South Africa,Gauteng,2020-03-23,198,179,28,30,0,7
Africa,South Africa,Gauteng,2020-03-24,226,197,31,34,0,7
Africa,South Africa,Gauteng,2020-03-25,253,215,34,38,0,8
Africa,South Africa,Gauteng,2020-03-26,280,233,37,42,0,9
Africa,South Africa,Gauteng,2020-03-27,307,250,40,46,1,9
Africa,South Africa,Gauteng,2020-03-28,335,267,43,50,1,10
Africa,South Africa,Gauteng,2020-03-29,363,284,45,54,1,11
Africa,South Africa,Gauteng,2020-03-30,391,300,48,59,1,11
Africa,South Africa,Gauteng,2020-03-31,420,317,51,63,1,12
Africa,South Africa,Gauteng,2020-04-01,450,333,54,67,1,12
Africa,South Africa,Gauteng,2020-04-02,479,350,57,72,2,13
Africa,South Africa,Gauteng,2020-04-03,510,366,60,76,2,14
Africa,South Africa,Gauteng,2020-04-04,541,382,63,81,2,14
Africa,South Africa,Gauteng,2020-04-05,572,399,65,86,2,15
Africa,South Africa,Gauteng,2020-04-06,604,415,68,91,2,15
Africa,South Africa,Gauteng,2020-04-07,637,432,71,95,3,16
Africa,South Africa,Gauteng,2020-04-08,670,448,74,100,3,17
Africa,South Africa,Gauteng,2020-04-09,703,465,77,105,3,17
Africa,South Africa,Gauteng,2020-04-10,737,482,80,111,3,18
Africa,South Africa,Gauteng,2020-04-11,771,498,83,116,4,18
Africa,South Africa,Gauteng,2020-04-12,806,515,86,121,4,19
Africa,South Africa,Gauteng,2020-04-13,841,532,89,126,4,20
Africa,South Africa,Gauteng,2020-04-14,877,549,92,132,5,20
Africa,South Africa,Gauteng,2020-04-15,914,566,94,137,5,21
Africa,South Africa,Gauteng,2020-04-16,951,583,97,143,5,21
Africa,South Africa,Gauteng,2020-04-17,988,599,100,148,6,22
Africa,South Africa,Gauteng,2020-04-18,1025,616,103,154,6,23
Africa,South Africa,Gauteng,2020-04-19,1063,633,106,160,7,23
Africa,South Africa,Gauteng,2020-04-20,1102,651,109,165,7,24
Africa,South Africa,Gauteng,2020-04-21,1141,668,112,171,7,25
Africa,South Africa,Gauteng,2020-04-22,1181,685,115,177,8,25
Africa,South Africa,Gauteng,2020-04-23,1221,703,118,183,8,26
Africa,South Africa,Gauteng,2020-04-24,1262,720,121,189,9,26
Africa,South Africa,Gauteng,2020-04-25,1302,737,124,195,9,27
Africa,South Africa,Gauteng,2020-04-26,1343,755,127,202,10,28
Africa,South Africa,Gauteng,2020-04-27,1385,772,130,208,10,28
Africa,South Africa,Gauteng,2020-04-28,1427,790,133,214,11,29
Africa,South Africa,Gauteng,2020-04-29,1470,807,136,221,12,30
Africa,South Africa,Gauteng,2020-04-30,1513,825,139,227,12,30
Africa,South Africa,Gauteng,2020-05-01,1556,843,142,233,13,31
Africa,South Africa,Gauteng,2020-05-02,1600,860,145,240,13,32
Africa,South Africa,Gauteng,2020-05-03,1644,878,148,247,14,32
Africa,South Africa,Gauteng,2020-05-04,1688,895,151,253,15,33
Africa,South Africa,Gauteng,2020-05-05,1733,913,154,260,15,33
Africa,South Africa,Gauteng,2020-05-06,1778,931,157,267,16,34
Africa,South Africa,Gauteng,2020-05-07,1823,949,160,274,17,35
Africa,South Africa,Gauteng,2020-05-08,1869,966,163,280,17,35
Africa,South Africa,Gauteng,2020-05-09,1915,984,166,287,18,36
Africa,South Africa,Gauteng,2020-05-10,1961,1001,169,294,19,37
Africa,South Africa,Gauteng,2020-05-11,2008,1019,172,301,20,37
Africa,South Africa,Gauteng,2020-05-12,2055,1037,175,308,20,38
Africa,South Africa,Gauteng,2020-05-13,2102,1055,178,315,21,39
Africa,South Africa,Gauteng,2020-05-14,2149,1072,181,322,22,39
Africa,South Africa,Gauteng,2020-05-15,2197,1090,184,330,23,40
