country,province,date,day_since100,case_cnt,death_cnt,new_hospitalization,total_hospitalization,new_icu,total_icu,new_recovered,total_recovered
US,Arkansas,2020-03-11,-10,1,0,,,,,,
US,Arkansas,2020-03-12,-9,6,0,,,,,,
US,Arkansas,2020-03-13,-8,7,0,,,,,,
US,Arkansas,2020-03-14,-7,9,0,,,,,,
US,Arkansas,2020-03-15,-6,16,0,,,,,,
US,Arkansas,2020-03-16,-5,22,0,,,,,,
US,Arkansas,2020-03-17,-4,22,0,,,,,,
US,Arkansas,2020-03-18,-3,33,0,,,,,,
US,Arkansas,2020-03-19,-2,62,0,,,,,,
US,Arkansas,2020-03-20,-1,100,0,,,,,,
US,Arkansas,2020-03-21,0,118,0,,,,,,
US,Arkansas,2020-03-22,1,165,0,,,,,,
US,Arkansas,2020-03-23,2,201,0,,,,,,
US,Arkansas,2020-03-24,3,290,2,,,,,,
US,Arkansas,2020-03-25,4,366,2,,,,,,
US,Arkansas,2020-03-26,5,409,4,,,,,,
US,Arkansas,2020-03-27,6,441,4,,,,,,
US,Arkansas,2020-03-28,7,463,7,,,,,,
US,Arkansas,2020-03-29,8,505,9,,,,,,
US,Arkansas,2020-03-30,9,567,11,,,,,,
US,Arkansas,2020-03-31,10,620,12,,,,,,
US,Arkansas,2020-04-01,11,679,14,,,,,,
US,Arkansas,2020-04-02,12,683,12,,,,,,
US,Arkansas,2020-04-03,13,738,12,,,,,,
US,Arkansas,2020-04-04,14,743,14,,,,,,
US,Arkansas,2020-04-05,15,853,16,,,,,,
US,Arkansas,2020-04-06,16,927,16,,,,,,
US,Arkansas,2020-04-07,17,997,18,,,,,,
US,Arkansas,2020-04-08,18,1077,18,,,,,,
US,Arkansas,2020-04-09,19,1146,21,,,,,,
US,Arkansas,2020-04-10,20,1202,24,,,,,,
US,Arkansas,2020-04-11,21,1228,25,,,,,,
US,Arkansas,2020-04-12,22,1280,27,,,,,,
US,Arkansas,2020-04-13,23,1475,30,,,,,,
US,Arkansas,2020-04-14,24,1498,32,,,,,,
US,Arkansas,2020-04-15,25,1599,34,,,,,,
US,Arkansas,2020-04-16,26,1620,37,,,,,,
US,Arkansas,2020-04-17,27,1695,37,,,,,,
US,Arkansas,2020-04-18,28,1777,38,,,,,,
US,Arkansas,2020-04-19,29,1781,39,,,,,,
US,Arkansas,2020-04-20,30,1971,42,,,,,,
US,Arkansas,2020-04-21,31,2262,43,,,,,,
US,Arkansas,2020-04-22,32,2392,44,,,,,,
US,Arkansas,2020-04-23,33,2599,45,,,,,,
US,Arkansas,2020-04-24,34,2810,47,,,,,,
US,Arkansas,2020-04-25,35,2909,48,,,,,,
US,Arkansas,2020-04-26,36,3001,50,,,,,,
US,Arkansas,2020-04-27,37,3069,51,,,,,,
US,Arkansas,2020-04-28,38,3127,57,,,,,,
US,Arkansas,2020-04-29,39,3207,59,,,,,,
US,Arkansas,2020-04-30,40,3281,61,,,,,,
US,Arkansas,2020-05-01,41,3310,64,,,,,,
US,Arkansas,2020-05-02,42,3372,72,,,,,,
US,Arkansas,2020-05-03,43,3431,76,,,,,,
US,Arkansas,2020-05-04,44,3469,80,,,,,,
US,Arkansas,2020-05-05,45,3525,83,,,,,,
US,Arkansas,2020-05-06,46,3611,87,,,,,,
US,Arkansas,2020-05-07,47,3694,88,,,,,,
US,Arkansas,2020-05-08,48,3747,88,,,,,,
US,Arkansas,2020-05-09,49,3747,88,,,,,,
US,Arkansas,2020-05-10,50,4012,91,,,,,,
US,Arkansas,2020-05-11,51,4043,94,,,,,,
US,Arkansas,2020-05-12,52,4164,95,,,,,,
US,Arkansas,2020-05-13,53,4236,97,,,,,,
US,Arkansas,2020-05-14,54,4366,98,,,,,,
US,Arkansas,2020-05-15,55,4463,98,,,,,,
US,Arkansas,2020-05-16,56,4578,98,,,,,,
US,Arkansas,2020-05-17,57,4759,98,,,,,,
US,Arkansas,2020-05-18,58,4813,100,,,,,,
US,Arkansas,2020-05-19,59,4923,102,,,,,,
US,Arkansas,2020-05-20,60,5003,107,,,,,,
US,Arkansas,2020-05-21,61,5458,110,,,,,,
US,Arkansas,2020-05-22,62,5612,113,,,,,,
US,Arkansas,2020-05-23,63,5775,115,,,,,,
US,Arkansas,2020-05-24,64,5922,116,,,,,,
US,Arkansas,2020-05-25,65,6029,117,,,,,,
US,Arkansas,2020-05-26,66,6180,119,,,,,,
US,Arkansas,2020-05-27,67,6277,120,,,,,,
US,Arkansas,2020-05-28,68,6538,125,,,,,,
US,Arkansas,2020-05-29,69,6777,132,,,,,,
US,Arkansas,2020-05-30,70,7013,133,,,,,,
US,Arkansas,2020-05-31,71,7253,133,,,,,,
